preprocessing,seed,epsilon,n_train,n_test,n_features,adult_rows,protected_attribute_in_X,estimator,constraint,randomized_prediction_metric,implementation,error,accuracy,hard_accuracy,paper_dp_violation,fairlearn_dpd,n_predictors,n_oracle_calls,best_gap,status,warning
preserve_missing,9,0.0031622776601683794,36631,12211,108,48842,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16555961148901385,0.8344403885109861,0.8353124232249611,0.0018315109960128084,0.006089010126246519,2,23,0.00032769879697225335,ok,
preserve_missing,9,0.01,36631,12211,108,48842,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.1635356173317868,0.8364643826682132,0.8362132503480468,0.009509886437526649,0.013289892546103882,2,23,6.938893903907228e-16,ok,
preserve_missing,9,0.01,36631,12211,108,48842,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16346424766292852,0.8365357523370714,0.8362951437228728,0.009356643217185018,0.013047291866821992,2,23,1.6653345369377348e-16,ok,
preserve_missing,9,0.03162277660168379,36631,12211,108,48842,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.15853657035700253,0.8414634296429975,0.8412906395872574,0.029281102250031388,0.04302852502925816,2,26,4.440892098500626e-16,ok,
preserve_missing,9,0.03162277660168379,36631,12211,108,48842,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.15852065066690413,0.8414793493330959,0.8412906395872574,0.02935273386453424,0.04302852502925816,2,26,0.0,ok,
preserve_missing,9,0.1,36631,12211,108,48842,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.1471266307899722,0.8528733692100278,0.8512816313160265,0.09468020826987601,0.11307243068365645,2,32,2.7755575615628914e-17,ok,
preserve_missing,9,0.1,36631,12211,108,48842,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.14699116311017354,0.8530088368898264,0.8515273114405044,0.09459724019706485,0.1124636046496074,2,32,0.0,ok,
complete_case,0,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.174409046084538,0.825590953915462,0.8269945161860959,0.0006270882414988188,0.007360110429306871,2,20,0.000536101196501354,ok,
complete_case,0,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17442316724640694,0.8255768327535931,0.8269945161860959,0.0005779365892207289,0.007360110429306871,2,20,0.0004530448659634534,ok,
complete_case,0,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.1737202601087814,0.8262797398912186,0.8269945161860959,0.002772867754207625,0.007360110429306871,2,20,0.000478744983251983,ok,
complete_case,0,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17371822587657484,0.8262817741234252,0.8269945161860959,0.0027766108637070075,0.007360110429306871,2,20,0.00045304486596328686,ok,
complete_case,0,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.17235237025683126,0.8276476297431687,0.8266407217406687,0.009609337728256728,0.00654812178249678,2,20,6.938893903907228e-16,ok,
complete_case,0,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17219197972268324,0.8278080202773168,0.8268176189633822,0.009859389490401993,0.006954116105901825,2,20,1.0269562977782698e-15,ok,
complete_case,0,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.1676688357464721,0.8323311642535279,0.8278790022996639,0.03204220631775348,0.010807004389593672,2,23,6.38378239159465e-16,ok,
complete_case,0,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16752161515239836,0.8324783848476016,0.8280558995223775,0.03197385748010942,0.010546587722926992,2,23,0.0,ok,
complete_case,0,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.1615943907313044,0.8384056092686956,0.8384043870511233,0.09806071853614433,0.1446207368082368,2,32,0.0,ok,
complete_case,0,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.161270423208102,0.838729576791898,0.8387581814965505,0.0978323446248998,0.14566240347490347,2,32,0.0,ok,
complete_case,1,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.1699559636322834,0.8300440363677166,0.8274367592428798,0.004738189383318048,0.002618819552374002,2,23,3.0142555118573e-14,ok,
complete_case,1,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.1706890926288556,0.8293109073711444,0.827348310631523,0.004460386514161946,0.002486980396144589,2,20,2.7755575615628914e-17,ok,
complete_case,1,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16917051787367673,0.8308294821263232,0.8328321245356448,0.006709473146155082,0.01741545295926822,2,23,0.0,ok,
complete_case,1,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16918163222411223,0.8308183677758878,0.8328321245356448,0.006501861049593244,0.01741545295926822,2,23,1.3579504254179753e-05,ok,
complete_case,1,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16681231014155687,0.8331876898584432,0.8328321245356448,0.013247462601647914,0.01741545295926822,2,23,1.990074771640593e-14,ok,
complete_case,1,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16681231014155687,0.8331876898584432,0.8328321245356448,0.01324746260164772,0.01741545295926822,2,23,1.6653345369377348e-16,ok,
complete_case,1,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16213159976788902,0.837868400232111,0.8375199009375552,0.034307426971787874,0.04783451262826727,2,26,4.3576253716537394e-15,ok,
complete_case,1,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16220194861071394,0.8377980513892861,0.8374314523261985,0.03420990137072563,0.047565767667235276,2,26,2.7755575615628914e-17,ok,
complete_case,1,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.15397056449389013,0.8460294355061099,0.8470723509640898,0.09883639381701786,0.15697621704530418,2,28,1.3877787807814457e-16,ok,
complete_case,1,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.15392158012003843,0.8460784198799616,0.8470723509640898,0.0985247376493508,0.15697621704530418,2,32,1.3877787807814457e-15,ok,
complete_case,2,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.17588257901544718,0.8241174209845528,0.822925880063683,0.0013514527290117706,0.004292422791840139,2,20,7.537114779601617e-05,ok,
complete_case,2,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.1763701725293903,0.8236298274706098,0.8262869272952414,0.0004044291414842527,0.013401231171779215,2,23,0.00013847956944354478,ok,
complete_case,2,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.17572883595385694,0.8242711640461431,0.8262869272952414,0.0025453345946095107,0.013401231171779215,2,20,0.00010245794337321312,ok,
complete_case,2,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17572956563481093,0.8242704343651891,0.8262869272952414,0.0025429452615707004,0.013401231171779215,2,23,0.00020169622257154574,ok,
complete_case,2,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.1736736985610168,0.8263263014389832,0.8262869272952414,0.009335034469208192,0.013401231171779215,2,23,2.7755575615628914e-17,ok,
complete_case,2,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17367369856101672,0.8263263014389832,0.8262869272952414,0.009335034469208608,0.013401231171779215,2,23,3.1002977962657496e-14,ok,
complete_case,2,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16901067659151836,0.8309893234084816,0.8310631523085088,0.031724943012465756,0.04701282723306921,2,23,1.304512053934559e-15,ok,
complete_case,2,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.1690054979951908,0.8309945020048092,0.8310631523085088,0.03175511156616362,0.04701282723306921,2,23,2.7755575615628914e-17,ok,
complete_case,2,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.15864386889113352,0.8413561311088664,0.8394657703874049,0.10698728779363594,0.1291401147418597,2,32,0.0,ok,
complete_case,2,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.15822173322047434,0.8417782667795257,0.8406156023350433,0.10702474271595311,0.13631270839019163,2,24,0.0,ok,
complete_case,3,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.17303534605873014,0.8269646539412698,0.825137095347603,0.003938839223651153,0.016272652471452376,2,23,1.9290125052862095e-14,ok,
complete_case,3,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17306654687499934,0.8269334531250007,0.825137095347603,0.00379231077376746,0.015606588819476908,2,20,8.881784197001252e-16,ok,
complete_case,3,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.172207554598231,0.827792445401769,0.8253139925703167,0.0009833361229128479,0.01586748107097702,2,23,6.689093723366568e-15,ok,
complete_case,3,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17225596595781573,0.8277440340421842,0.825137095347603,0.0009131993583637033,0.016272652471452376,2,23,3.635980405647388e-15,ok,
complete_case,3,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.17004757576844282,0.8299524242315572,0.8319476384220768,0.0076600159280375835,0.022720633136756263,2,23,2.7755575615628914e-17,ok,
complete_case,3,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17002167208466623,0.8299783279153338,0.8319476384220768,0.007760576897197974,0.022720633136756263,2,20,1.6653345369377348e-16,ok,
complete_case,3,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16363433882782383,0.8363656611721761,0.8361047231558465,0.030029630485470804,0.04227758935559614,2,26,2.7755575615628914e-17,ok,
complete_case,3,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.1636185894917855,0.8363814105082145,0.8361047231558465,0.030111922843106653,0.04227758935559614,2,26,4.85722573273506e-15,ok,
complete_case,3,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.15534363385574002,0.84465636614426,0.8439766495666018,0.09880503385837043,0.122406774024306,2,32,1.3877787807814457e-16,ok,
complete_case,3,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.15638976367177743,0.8436102363282225,0.8435344065098178,0.10093229178958447,0.14764207876652435,2,32,0.0,ok,
complete_case,4,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.17306964468827532,0.8269303553117247,0.8247833009021759,0.0019330552327197215,0.01109904219072394,2,20,5.029310301551959e-14,ok,
complete_case,4,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.1731411115439494,0.8268588884560506,0.8285865911905184,0.0021827765135177257,0.015423298220344245,2,20,2.7755575615628914e-17,ok,
complete_case,4,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.17257348790719806,0.8274265120928019,0.8247833009021759,0.004120434177617288,0.01109904219072394,2,20,1.854137986484483e-05,ok,
complete_case,4,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17270460875937502,0.827295391240625,0.8285865911905184,0.004275847787244658,0.015423298220344245,2,20,0.0,ok,
complete_case,4,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.17108886600294265,0.8289111339970574,0.8305324606403679,0.011009081265252851,0.02695263873677184,2,20,1.915134717478395e-15,ok,
complete_case,4,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17117593201861808,0.8288240679813819,0.8285865911905184,0.011391000385183647,0.015423298220344245,2,20,0.0,ok,
complete_case,4,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16597432877790036,0.8340256712220997,0.8306209092517247,0.03245429507749681,0.027082965857845726,2,23,4.440892098500626e-16,ok,
complete_case,4,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16606109151194917,0.8339389084880509,0.8305324606403679,0.03244929892295009,0.02695263873677184,2,23,0.0,ok,
complete_case,4,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.15302483864132208,0.8469751613586779,0.8460109676278083,0.10558369314693385,0.1285292668688692,2,32,0.0,ok,
complete_case,4,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.15302164348301595,0.846978356516984,0.8460109676278083,0.10553928015372122,0.12826861262672143,2,32,2.7755575615628914e-17,ok,
complete_case,5,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16784282121356564,0.8321571787864344,0.8321245356447904,0.008978340813022206,0.013154210700646318,2,23,3.6914915568786455e-15,ok,
complete_case,5,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.1678298716201741,0.832170128379826,0.8321245356447904,0.009043352084115469,0.013154210700646318,2,23,0.0,ok,
complete_case,5,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.1673764578069397,0.8326235421930603,0.8321245356447904,0.011319640415207305,0.013154210700646318,2,23,8.326672684688674e-16,ok,
complete_case,5,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.1673818832105596,0.8326181167894404,0.8321245356447904,0.011292403082353575,0.013154210700646318,2,23,0.0,ok,
complete_case,5,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16590947311561702,0.834090526884383,0.8354855828763489,0.018684392077551903,0.03833539525126617,2,23,2.7755575615628914e-17,ok,
complete_case,5,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.1659039917083979,0.8340960082916021,0.8354855828763489,0.018711910567123097,0.03833539525126617,2,23,1.2212453270876722e-15,ok,
complete_case,5,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16136179975675818,0.8386382002432418,0.8418538828940386,0.040236758092791175,0.08214376710990823,2,26,5.551115123125783e-17,ok,
complete_case,5,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16126262644900702,0.838737373550993,0.8418538828940386,0.040767865831088906,0.08240775866217856,2,26,6.938893903907228e-16,ok,
complete_case,5,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.15174439534700457,0.8482556046529954,0.8482221829117282,0.10779465157003165,0.15426838244661426,2,28,0.0,ok,
complete_case,5,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.1521088273595145,0.8478911726404855,0.8478683884663011,0.10702053412847676,0.1583889862441292,2,32,0.0,ok,
complete_case,6,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16849476136962194,0.8315052386303781,0.8304440120290112,0.0012940077274282424,0.00403949303572973,2,23,0.00013648430016610646,ok,
complete_case,6,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16849476136962194,0.8315052386303781,0.8304440120290112,0.0012940077274282424,0.00403949303572973,2,23,0.0001564844434387147,ok,
complete_case,6,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16782358928320784,0.8321764107167922,0.8336281620378561,0.0036220495174922596,0.013152521844450205,2,23,0.00015218171901856814,ok,
complete_case,6,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16788107611341502,0.8321189238865849,0.8335397134264992,0.0036344571790641322,0.013282290855610362,2,23,0.00013648430016616198,ok,
complete_case,6,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16589276685830415,0.8341072331416959,0.8337166106492128,0.010636032075742513,0.013022752833290074,2,23,9.36431440834995e-05,ok,
complete_case,6,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16597398171980016,0.8340260182801998,0.8336281620378561,0.01071724693723855,0.013152521844450205,2,23,9.364314408319419e-05,ok,
complete_case,6,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16106110367288098,0.838938896327119,0.8418538828940386,0.03258162503841913,0.06667928309830723,2,26,4.440892098500626e-16,ok,
complete_case,6,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.1612873819221495,0.8387126180778505,0.841676985671325,0.03247827151088087,0.06734636790956541,2,26,6.938893903907228e-16,ok,
complete_case,6,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.15182503097194572,0.8481749690280542,0.8495489120820803,0.09680759409023272,0.15426593996020416,2,28,0.0,ok,
complete_case,6,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.15172758554809224,0.8482724144519078,0.8496373606934371,0.0971740213858661,0.15535881131585777,2,32,0.0,ok,
complete_case,7,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.1714485467848868,0.8285514532151133,0.830974703697152,0.004847440039677853,0.006159232987850177,2,23,0.00038880639518562576,ok,
complete_case,7,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17124933819297736,0.8287506618070226,0.8310631523085088,0.00456812460379849,0.006026957855575027,2,20,0.00041468569653296816,ok,
complete_case,7,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.17069240707958042,0.8293075929204196,0.8310631523085088,0.002497372868780684,0.006026957855575027,2,23,0.0003657448650740136,ok,
complete_case,7,0.0031622776601683794,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17074016964774352,0.8292598303522565,0.8310631523085088,0.0025777700274323967,0.006026957855575027,2,23,0.00034583866243062533,ok,
complete_case,7,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16886149515377546,0.8311385048462245,0.8310631523085088,0.004386126880599056,0.006026957855575027,2,23,2.7755575615628914e-17,ok,
complete_case,7,0.01,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16894994376513228,0.8310500562348677,0.830974703697152,0.004467040238184311,0.006159232987850177,2,23,0.0,ok,
complete_case,7,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16461490912817456,0.8353850908718254,0.8328321245356448,0.0266298444854374,0.018528052497620046,2,26,2.7755575615628914e-17,ok,
complete_case,7,0.03162277660168379,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16316333353790097,0.836836666462099,0.8374314523261985,0.026637383296197553,0.04300114125260948,2,26,2.7755575615628914e-15,ok,
complete_case,7,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.15336190246661094,0.846638097533389,0.8450380329028834,0.0917205858034199,0.11168272612479767,2,32,0.0,ok,
complete_case,7,0.1,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.15330309739703535,0.8466969026029647,0.8451264815142402,0.09166847835720286,0.11141577470995517,2,32,1.3877787807814457e-15,ok,
complete_case,8,0.001,33916,11306,103,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.1707877915663056,0.8292122084336944,0.832743675924288,0.0029542732977144714,0.01565872533482543,2,20,0.0002676779465108359,ok,
complete_case,8,0.001,33916,11306,103,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17079481934022425,0.8292051806597758,0.832743675924288,0.002981449551493792,0.01565872533482543,2,20,0.0003561943900256548,ok,
complete_case,8,0.0031622776601683794,33916,11306,103,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.17025391742383983,0.8297460825761602,0.832743675924288,0.0008897932290862498,0.01565872533482543,2,20,0.0002676779465109469,ok,
complete_case,8,0.0031622776601683794,33916,11306,103,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.17022758258674117,0.8297724174132588,0.832743675924288,0.0007879569684841603,0.01565872533482543,2,20,0.00023280971106143244,ok,
complete_case,8,0.01,33916,11306,103,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16856565914977883,0.8314343408502212,0.832743675924288,0.005638665971799545,0.01565872533482543,2,20,0.0002676779465108914,ok,
complete_case,8,0.01,33916,11306,103,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16856826478352996,0.8314317352164701,0.832743675924288,0.005628590040943571,0.01565872533482543,2,20,0.000356194390025516,ok,
complete_case,8,0.03162277660168379,33916,11306,103,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.16533473245729546,0.8346652675427045,0.8344241995400672,0.024235804778881487,0.03395292984437895,2,26,0.0,ok,
complete_case,8,0.03162277660168379,33916,11306,103,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.16520648369356264,0.8347935163064374,0.834512648151424,0.024337352138399743,0.0338235135120378,2,26,0.0,ok,
complete_case,8,0.1,33916,11306,103,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.15488218438955442,0.8451178156104455,0.8454802759596675,0.08982287586392677,0.14344800618392387,2,32,0.0,ok,
complete_case,8,0.1,33916,11306,103,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,modern-fairlearn,0.1549261993957453,0.8450738006042546,0.8453918273483106,0.08988026406774424,0.14331858985158272,2,32,0.0,ok,
complete_case,9,0.001,33916,11306,104,45222,True,"LogisticRegression(solver='liblinear', max_iter=1000)",DemographicParity,expected_error_from_positive_probability,authors-code,0.1727553000080864,0.8272446999919136,0.8300017689722271,0.008892155013997205,0.03460375778460287,2,20,0.00012350576008859915,ok,
