Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,1.0,0.05,0,0.73,0.02,0.02,0.0073,0.1713,0.86,0.0291,0.0865,0.725,0.0883,0.115,0.0,False
Logistic Regression,logreg,1.0,0.25,0,0.73,0.02,0.02,0.0073,0.1713,0.86,0.0291,0.0865,0.725,0.0883,0.115,0.001,False
Logistic Regression,logreg,1.0,0.5,0,0.73,0.02,0.02,0.0073,0.1713,0.86,0.0291,0.0865,0.725,0.0883,0.115,0.0,False
Logistic Regression,logreg,1.0,0.75,0,0.73,0.02,0.02,0.0073,0.1713,0.86,0.0291,0.0865,0.725,0.0883,0.115,0.0,False
Logistic Regression,logreg,1.0,1.0,0,0.73,0.02,0.02,0.0073,0.1713,0.86,0.0291,0.0865,0.725,0.0883,0.115,0.0,False
MLP (64-64),mlp,0.0,0.0,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.0015,0.0352,0.31,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.005,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.0008,0.0352,0.31,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.05,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.0,0.0352,0.31,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.25,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.0002,0.0352,0.31,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.5,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.0001,0.0352,0.31,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,0.75,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.0023,0.0354,0.31,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,1.0,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.0004,0.0658,0.31,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.0,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.034,0.0381,0.31,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.005,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.0455,0.0384,0.31,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.05,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.0481,0.0387,0.31,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.25,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.0541,0.0401,0.31,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.5,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.0209,0.0467,0.31,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.75,0,0.29,0.0,0.0,0.0,0.0352,0.0,0.008,0.053,0.31,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,1.0,0,0.71,0.0,0.0,0.0,0.2042,,0.0,0.0979,0.69,0.0,0.0,0.0,False
MLP (64-64),mlp,0.05,0.0,0,0.67,0.105,0.105,0.187,0.1069,0.53,0.0469,0.0568,0.645,0.0615,0.545,0.0,False
MLP (64-64),mlp,0.05,0.005,0,0.665,0.1502,0.1502,0.2399,0.104,0.515,0.069,0.0572,0.64,0.0188,0.54,0.001,False
MLP (64-64),mlp,0.05,0.05,0,0.64,0.2075,0.2075,0.2927,0.1144,0.52,0.0827,0.0575,0.635,0.0268,0.555,0.001,False
MLP (64-64),mlp,0.05,0.25,0,0.575,0.2934,0.2934,0.3554,0.1177,0.465,0.0764,0.0558,0.625,0.0546,0.575,0.001,False
MLP (64-64),mlp,0.05,0.5,0,0.615,0.2743,0.2743,0.3348,0.1181,0.505,0.0535,0.0596,0.64,0.0218,0.48,0.0,False
MLP (64-64),mlp,0.05,0.75,0,0.71,0.0,0.0,0.0,0.2042,,0.0009,0.0728,0.69,0.0,0.0,0.001,False
MLP (64-64),mlp,0.05,1.0,0,0.71,0.0,0.0,0.0,0.2042,,0.0247,0.0947,0.69,0.0,0.0,0.0,False
MLP (64-64),mlp,0.25,0.0,0,0.7,0.1033,0.1033,0.1671,0.1379,0.67,0.0735,0.0795,0.715,0.0089,0.315,0.001,False
MLP (64-64),mlp,0.25,0.005,0,0.7,0.1033,0.1033,0.1671,0.1379,0.67,0.0839,0.0802,0.705,0.002,0.305,0.001,False
MLP (64-64),mlp,0.25,0.05,0,0.7,0.125,0.125,0.1989,0.1379,0.67,0.0919,0.0823,0.71,0.0268,0.32,0.0,False
MLP (64-64),mlp,0.25,0.25,0,0.71,0.1285,0.1285,0.1881,0.1245,0.64,0.0939,0.0806,0.69,0.0119,0.33,0.0,False
MLP (64-64),mlp,0.25,0.5,0,0.7,0.112,0.112,0.1462,0.153,0.72,0.0854,0.0817,0.68,0.0109,0.26,0.001,False
MLP (64-64),mlp,0.25,0.75,0,0.73,0.0616,0.0616,0.1648,0.1533,0.78,0.0775,0.0871,0.7,0.0278,0.23,0.0,False
MLP (64-64),mlp,0.25,1.0,0,0.715,0.0538,0.0538,0.1042,0.1633,0.785,0.0778,0.0887,0.71,0.0308,0.21,0.001,False
MLP (64-64),mlp,0.5,0.0,0,0.73,0.0156,0.0156,0.0936,0.143,0.74,0.0632,0.0847,0.69,0.0357,0.26,0.001,False
MLP (64-64),mlp,0.5,0.005,0,0.73,0.0156,0.0156,0.0936,0.143,0.74,0.0666,0.0848,0.685,0.0179,0.255,0.0,False
MLP (64-64),mlp,0.5,0.05,0,0.71,0.059,0.059,0.1147,0.1536,0.74,0.0933,0.0857,0.695,0.0208,0.265,0.001,False
MLP (64-64),mlp,0.5,0.25,0,0.725,0.0903,0.0903,0.1156,0.1716,0.845,0.0775,0.0876,0.705,0.005,0.175,0.0,False
MLP (64-64),mlp,0.5,0.5,0,0.7,0.0773,0.0773,0.1254,0.1677,0.77,0.0841,0.0866,0.695,0.004,0.235,0.001,False
MLP (64-64),mlp,0.5,0.75,0,0.715,0.0538,0.0538,0.1042,0.1633,0.785,0.0839,0.0857,0.69,0.003,0.23,0.0,False
MLP (64-64),mlp,0.5,1.0,0,0.725,0.0226,0.0226,0.0739,0.1624,0.805,0.0812,0.0885,0.7,0.0169,0.22,0.001,False
MLP (64-64),mlp,0.75,0.0,0,0.745,0.0113,0.0113,0.0305,0.1457,0.785,0.0552,0.0851,0.7,0.0387,0.24,0.001,False
MLP (64-64),mlp,0.75,0.005,0,0.745,0.0113,0.0113,0.0305,0.1457,0.785,0.0558,0.0851,0.7,0.0387,0.24,0.001,False
MLP (64-64),mlp,0.75,0.05,0,0.73,0.0243,0.0243,0.0642,0.1557,0.79,0.064,0.0852,0.7,0.0387,0.24,0.001,False
MLP (64-64),mlp,0.75,0.25,0,0.745,0.0069,0.0069,0.1042,0.1523,0.815,0.0833,0.087,0.7,0.0169,0.22,0.001,False
MLP (64-64),mlp,0.75,0.5,0,0.74,0.0208,0.0208,0.1442,0.1565,0.82,0.0846,0.0888,0.695,0.0119,0.205,0.001,False
MLP (64-64),mlp,0.75,0.75,0,0.705,0.0538,0.0538,0.0739,0.1691,0.785,0.083,0.0889,0.695,0.0258,0.215,0.001,False
MLP (64-64),mlp,0.75,1.0,0,0.73,0.0365,0.0365,0.0739,0.1605,0.81,0.0838,0.0883,0.685,0.0397,0.225,0.001,False
MLP (64-64),mlp,1.0,0.0,0,0.745,0.0009,0.0009,0.0642,0.1502,0.805,0.0504,0.0867,0.7,0.0526,0.23,0.0,False
MLP (64-64),mlp,1.0,0.005,0,0.745,0.0009,0.0009,0.0642,0.1502,0.805,0.0504,0.0867,0.7,0.0526,0.23,0.001,False
MLP (64-64),mlp,1.0,0.05,0,0.745,0.0009,0.0009,0.0642,0.1502,0.805,0.0504,0.0867,0.7,0.0526,0.23,0.001,False
MLP (64-64),mlp,1.0,0.25,0,0.745,0.0009,0.0009,0.0642,0.1502,0.805,0.0504,0.0867,0.7,0.0526,0.23,0.001,False
MLP (64-64),mlp,1.0,0.5,0,0.745,0.0009,0.0009,0.0642,0.1502,0.805,0.0504,0.0867,0.7,0.0526,0.23,0.0,False
MLP (64-64),mlp,1.0,0.75,0,0.745,0.0009,0.0009,0.0642,0.1502,0.805,0.0504,0.0867,0.7,0.0526,0.23,0.002,False
MLP (64-64),mlp,1.0,1.0,0,0.745,0.0009,0.0009,0.0642,0.1502,0.805,0.0504,0.0867,0.7,0.0526,0.23,0.001,False
