Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.25,0.5,2,0.8187,0.1085,0.0411,0.4349,0.1036,0.8598,0.0122,0.0635,0.8148,0.0438,0.1343,0.425,True
MLP (64-64),mlp,0.25,0.75,2,0.8115,0.0872,0.0334,0.3063,0.1135,0.9093,0.0157,0.0715,0.8103,0.0392,0.0872,0.307,True
MLP (64-64),mlp,0.25,1.0,2,0.8148,0.1039,0.0393,0.3737,0.1088,0.883,0.011,0.0687,0.8122,0.0421,0.1143,0.506,True
MLP (64-64),mlp,0.5,0.0,2,0.821,0.1986,0.0594,0.4771,0.102,0.8582,0.2112,0.0641,0.817,0.0578,0.1388,0.619,True
MLP (64-64),mlp,0.5,0.005,2,0.8215,0.1913,0.0597,0.4885,0.1019,0.8593,0.1882,0.064,0.817,0.0586,0.1375,0.631,True
MLP (64-64),mlp,0.5,0.05,2,0.8218,0.1339,0.0446,0.4618,0.1019,0.861,0.0429,0.0644,0.8177,0.0492,0.1342,0.683,True
MLP (64-64),mlp,0.5,0.25,2,0.8198,0.1271,0.0418,0.4181,0.1036,0.8653,0.0064,0.0649,0.8165,0.0446,0.1307,0.7,True
MLP (64-64),mlp,0.5,0.5,2,0.8188,0.1259,0.0471,0.438,0.1036,0.8603,0.0241,0.0653,0.8165,0.0542,0.135,0.497,True
MLP (64-64),mlp,0.5,0.75,2,0.8188,0.1178,0.044,0.4211,0.1044,0.8663,0.0219,0.0676,0.8168,0.0528,0.1283,0.613,True
MLP (64-64),mlp,0.5,1.0,2,0.8148,0.1031,0.0293,0.3568,0.1092,0.887,0.0106,0.071,0.8152,0.0359,0.1103,0.461,True
MLP (64-64),mlp,0.75,0.0,2,0.821,0.1865,0.0651,0.458,0.1033,0.8682,0.2051,0.0664,0.8178,0.0583,0.129,0.62,True
MLP (64-64),mlp,0.75,0.005,2,0.821,0.1895,0.0637,0.4618,0.1031,0.8672,0.1992,0.0662,0.8178,0.0603,0.13,0.618,True
MLP (64-64),mlp,0.75,0.05,2,0.8202,0.1525,0.0573,0.4427,0.1041,0.8707,0.087,0.0661,0.8165,0.0544,0.127,0.634,True
MLP (64-64),mlp,0.75,0.25,2,0.8205,0.1311,0.0481,0.4237,0.1041,0.8723,0.0269,0.067,0.8182,0.0447,0.1217,0.571,True
MLP (64-64),mlp,0.75,0.5,2,0.8195,0.1279,0.0415,0.4389,0.1035,0.8627,0.0257,0.0663,0.8158,0.0507,0.1307,0.612,True
MLP (64-64),mlp,0.75,0.75,2,0.8197,0.117,0.0363,0.3905,0.1051,0.8775,0.008,0.0676,0.8158,0.0347,0.1177,0.874,True
MLP (64-64),mlp,0.75,1.0,2,0.8202,0.1231,0.0445,0.4012,0.1043,0.873,0.0111,0.067,0.8175,0.0464,0.121,0.68,True
MLP (64-64),mlp,1.0,0.0,2,0.8208,0.1744,0.059,0.4313,0.1039,0.8727,0.2035,0.0668,0.816,0.0538,0.1212,0.688,True
MLP (64-64),mlp,1.0,0.005,2,0.8208,0.1744,0.059,0.4313,0.1039,0.8727,0.2035,0.0668,0.816,0.0538,0.1212,0.687,True
MLP (64-64),mlp,1.0,0.05,2,0.8208,0.1744,0.059,0.4313,0.1039,0.8727,0.2035,0.0668,0.816,0.0538,0.1212,0.692,True
MLP (64-64),mlp,1.0,0.25,2,0.8208,0.1744,0.059,0.4313,0.1039,0.8727,0.2035,0.0668,0.816,0.0538,0.1212,0.68,True
MLP (64-64),mlp,1.0,0.5,2,0.8208,0.1744,0.059,0.4313,0.1039,0.8727,0.2035,0.0668,0.816,0.0538,0.1212,0.69,True
MLP (64-64),mlp,1.0,0.75,2,0.8208,0.1744,0.059,0.4313,0.1039,0.8727,0.2035,0.0668,0.816,0.0538,0.1212,0.689,True
MLP (64-64),mlp,1.0,1.0,2,0.8208,0.1744,0.059,0.4313,0.1039,0.8727,0.2035,0.0668,0.816,0.0538,0.1212,0.668,True
