Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.05,0.5,0,0.8137,0.1323,0.0546,0.2437,0.1016,0.8325,0.0078,0.0488,0.8033,0.0839,0.1737,0.512,True
MLP (64-64),mlp,0.05,0.75,0,0.7852,0.0025,0.0011,0.011,0.1368,0.998,0.0035,0.0636,0.7787,0.0007,0.0037,0.533,True
MLP (64-64),mlp,0.05,1.0,0,0.7838,0.0,0.0,0.0,0.1379,,0.004,0.056,0.7783,0.0,0.0,0.187,True
MLP (64-64),mlp,0.25,0.0,0,0.8247,0.1388,0.0716,0.3498,0.0987,0.8548,0.1668,0.0597,0.8162,0.0881,0.1465,0.35,True
MLP (64-64),mlp,0.25,0.005,0,0.8257,0.11,0.0691,0.3451,0.0985,0.8585,0.0575,0.06,0.815,0.0864,0.146,0.348,True
MLP (64-64),mlp,0.25,0.05,0,0.8248,0.084,0.038,0.3121,0.0997,0.8637,0.0216,0.0609,0.8137,0.0487,0.1397,0.561,True
MLP (64-64),mlp,0.25,0.25,0,0.8215,0.1115,0.0529,0.331,0.101,0.8583,0.0059,0.0616,0.8105,0.077,0.1492,0.254,True
MLP (64-64),mlp,0.25,0.5,0,0.8227,0.1049,0.0523,0.3137,0.1016,0.8685,0.0059,0.0643,0.81,0.0737,0.1373,0.34,True
MLP (64-64),mlp,0.25,0.75,0,0.8153,0.0975,0.0377,0.2115,0.1095,0.8992,0.0039,0.0702,0.8073,0.0558,0.1077,0.276,True
MLP (64-64),mlp,0.25,1.0,0,0.7838,0.0,0.0,0.0,0.1379,,0.0072,0.0752,0.7783,0.0,0.0,0.272,True
MLP (64-64),mlp,0.5,0.0,0,0.8285,0.1312,0.057,0.3074,0.0984,0.8717,0.1642,0.0637,0.8163,0.0753,0.1337,0.5,True
MLP (64-64),mlp,0.5,0.005,0,0.8288,0.1145,0.0573,0.3011,0.0987,0.8757,0.1302,0.064,0.8167,0.073,0.1313,0.448,True
MLP (64-64),mlp,0.5,0.05,0,0.8265,0.0902,0.0537,0.298,0.0999,0.8743,0.0361,0.0641,0.8168,0.0715,0.1302,0.413,True
MLP (64-64),mlp,0.5,0.25,0,0.8257,0.0629,0.0368,0.2775,0.1008,0.8782,0.0181,0.0638,0.817,0.0513,0.128,0.523,True
MLP (64-64),mlp,0.5,0.5,0,0.8258,0.1009,0.051,0.3058,0.1003,0.8737,0.0051,0.0663,0.8147,0.0712,0.1337,0.413,True
MLP (64-64),mlp,0.5,0.75,0,0.8277,0.1014,0.0425,0.2807,0.0999,0.8808,0.0066,0.0657,0.8142,0.0653,0.1268,0.6,True
MLP (64-64),mlp,0.5,1.0,0,0.8188,0.0957,0.0457,0.2901,0.1046,0.875,0.0049,0.0675,0.8113,0.0714,0.1293,0.378,True
MLP (64-64),mlp,0.75,0.0,0,0.8272,0.1191,0.0563,0.2838,0.1002,0.881,0.1563,0.0653,0.8158,0.076,0.1262,0.482,True
MLP (64-64),mlp,0.75,0.005,0,0.827,0.1064,0.0565,0.2822,0.1005,0.8828,0.1475,0.0656,0.8162,0.0742,0.1238,0.467,True
MLP (64-64),mlp,0.75,0.05,0,0.8277,0.0804,0.0529,0.2838,0.1,0.8818,0.0459,0.0655,0.8162,0.0739,0.1258,0.492,True
MLP (64-64),mlp,0.75,0.25,0,0.8252,0.0673,0.0346,0.2744,0.1013,0.8797,0.0197,0.0662,0.8137,0.0534,0.1253,0.593,True
MLP (64-64),mlp,0.75,0.5,0,0.8272,0.0593,0.0385,0.2618,0.101,0.8887,0.0196,0.0663,0.8183,0.057,0.1187,0.532,True
MLP (64-64),mlp,0.75,0.75,0,0.8268,0.0917,0.0453,0.2728,0.1007,0.8837,0.011,0.0669,0.8153,0.0662,0.1237,0.476,True
MLP (64-64),mlp,0.75,1.0,0,0.827,0.0826,0.0352,0.2586,0.1009,0.8872,0.0115,0.0661,0.8152,0.0528,0.1198,0.643,True
MLP (64-64),mlp,1.0,0.0,0,0.826,0.112,0.0484,0.2697,0.1012,0.8832,0.1525,0.066,0.8182,0.0675,0.1238,0.555,True
MLP (64-64),mlp,1.0,0.005,0,0.826,0.112,0.0484,0.2697,0.1012,0.8832,0.1525,0.066,0.8182,0.0675,0.1238,0.559,True
MLP (64-64),mlp,1.0,0.05,0,0.826,0.112,0.0484,0.2697,0.1012,0.8832,0.1525,0.066,0.8182,0.0675,0.1238,0.562,True
MLP (64-64),mlp,1.0,0.25,0,0.826,0.112,0.0484,0.2697,0.1012,0.8832,0.1525,0.066,0.8182,0.0675,0.1238,0.567,True
MLP (64-64),mlp,1.0,0.5,0,0.826,0.112,0.0484,0.2697,0.1012,0.8832,0.1525,0.066,0.8182,0.0675,0.1238,0.559,True
MLP (64-64),mlp,1.0,0.75,0,0.826,0.112,0.0484,0.2697,0.1012,0.8832,0.1525,0.066,0.8182,0.0675,0.1238,0.558,True
MLP (64-64),mlp,1.0,1.0,0,0.826,0.112,0.0484,0.2697,0.1012,0.8832,0.1525,0.066,0.8182,0.0675,0.1238,0.56,True
