Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.5,0.005,7,0.8483,0.1848,0.1848,0.0979,0.0811,0.7847,0.1871,0.0511,0.8443,0.2024,0.2126,0.001,False
Logistic Regression,logreg,0.5,0.05,7,0.8494,0.1682,0.1682,0.066,0.0811,0.7892,0.1722,0.0515,0.8447,0.1832,0.2072,0.001,False
Logistic Regression,logreg,0.5,0.25,7,0.8434,0.0933,0.0933,0.1259,0.0866,0.8075,0.0826,0.0541,0.8406,0.1059,0.1892,0.001,False
Logistic Regression,logreg,0.5,0.5,7,0.8259,0.0021,0.0021,0.308,0.0979,0.8178,0.0114,0.0588,0.8281,0.012,0.1745,0.003,False
Logistic Regression,logreg,0.5,0.75,7,0.8261,0.0106,0.0106,0.3224,0.0989,0.8269,0.0115,0.0598,0.8252,0.0071,0.1652,0.001,False
Logistic Regression,logreg,0.5,1.0,7,0.8251,0.0117,0.0117,0.3195,0.1004,0.8343,0.0106,0.0605,0.8237,0.0036,0.1559,0.001,False
Logistic Regression,logreg,0.75,0.0,7,0.8494,0.1782,0.1782,0.0918,0.0813,0.7912,0.1827,0.0519,0.845,0.1973,0.2053,0.001,False
Logistic Regression,logreg,0.75,0.005,7,0.8494,0.1775,0.1775,0.0908,0.0814,0.7916,0.1822,0.0519,0.8448,0.1961,0.2049,0.0,False
Logistic Regression,logreg,0.75,0.05,7,0.849,0.1727,0.1727,0.0796,0.0818,0.7931,0.1772,0.052,0.8457,0.1901,0.2029,0.0,False
Logistic Regression,logreg,0.75,0.25,7,0.8465,0.1468,0.1468,0.0525,0.084,0.7998,0.1522,0.0527,0.8442,0.1644,0.1968,0.0,False
Logistic Regression,logreg,0.75,0.5,7,0.8437,0.1145,0.1145,0.0627,0.0866,0.8084,0.1145,0.0539,0.841,0.1289,0.1878,0.001,False
Logistic Regression,logreg,0.75,0.75,7,0.8405,0.0763,0.0763,0.1566,0.0895,0.8176,0.0697,0.0556,0.8383,0.0894,0.1787,0.0,False
Logistic Regression,logreg,0.75,1.0,7,0.8334,0.0278,0.0278,0.2684,0.0941,0.8222,0.0205,0.058,0.832,0.0435,0.1699,0.001,False
Logistic Regression,logreg,1.0,0.0,7,0.8486,0.1721,0.1721,0.0788,0.0823,0.7959,0.1798,0.0523,0.8461,0.192,0.2007,0.0,False
Logistic Regression,logreg,1.0,0.005,7,0.8486,0.1721,0.1721,0.0788,0.0823,0.7959,0.1798,0.0523,0.8461,0.192,0.2007,0.001,False
Logistic Regression,logreg,1.0,0.05,7,0.8486,0.1721,0.1721,0.0788,0.0823,0.7959,0.1798,0.0523,0.8461,0.192,0.2007,0.0,False
Logistic Regression,logreg,1.0,0.25,7,0.8486,0.1721,0.1721,0.0788,0.0823,0.7959,0.1798,0.0523,0.8461,0.192,0.2007,0.001,False
Logistic Regression,logreg,1.0,0.5,7,0.8486,0.1721,0.1721,0.0788,0.0823,0.7959,0.1798,0.0523,0.8461,0.192,0.2007,0.0,False
Logistic Regression,logreg,1.0,0.75,7,0.8486,0.1721,0.1721,0.0788,0.0823,0.7959,0.1798,0.0523,0.8461,0.192,0.2007,0.0,False
Logistic Regression,logreg,1.0,1.0,7,0.8486,0.1721,0.1721,0.0788,0.0823,0.7959,0.1798,0.0523,0.8461,0.192,0.2007,0.0,False
MLP (64-64),mlp,0.0,0.0,7,0.2531,0.0,0.0,0.0,0.031,0.0,0.1205,0.0273,0.2425,0.0,1.0,0.003,False
MLP (64-64),mlp,0.0,0.005,7,0.2531,0.0,0.0,0.0,0.031,0.0,0.0721,0.0275,0.2425,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.05,7,0.2531,0.0,0.0,0.0,0.031,0.0,0.0011,0.0305,0.2425,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.25,7,0.2531,0.0,0.0,0.0,0.031,0.0,0.0005,0.0305,0.2425,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.5,7,0.2531,0.0,0.0,0.0,0.031,0.0,0.0001,0.0307,0.2425,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.75,7,0.2531,0.0,0.0,0.0,0.031,0.0,0.0002,0.031,0.2425,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,1.0,7,0.7469,0.0,0.0,0.0,0.1694,,0.0,0.0682,0.7575,0.0,0.0,0.001,False
MLP (64-64),mlp,0.005,0.0,7,0.5185,0.2242,0.2242,0.1924,0.0578,0.2685,0.1418,0.0284,0.5064,0.2361,0.7337,0.001,False
MLP (64-64),mlp,0.005,0.005,7,0.3768,0.1828,0.1828,0.2672,0.0449,0.1248,0.1125,0.0282,0.3647,0.1781,0.876,0.002,False
MLP (64-64),mlp,0.005,0.05,7,0.2691,0.0243,0.0243,0.0353,0.0329,0.0163,0.0061,0.0294,0.2586,0.0237,0.9839,0.001,False
MLP (64-64),mlp,0.005,0.25,7,0.2531,0.0,0.0,0.0,0.031,0.0,0.0057,0.0304,0.2425,0.0,1.0,0.002,False
MLP (64-64),mlp,0.005,0.5,7,0.2531,0.0,0.0,0.0,0.031,0.0,0.0039,0.0327,0.2425,0.0,1.0,0.002,False
MLP (64-64),mlp,0.005,0.75,7,0.2531,0.0,0.0,0.0,0.031,0.0,0.0023,0.0367,0.2425,0.0,1.0,0.002,False
MLP (64-64),mlp,0.005,1.0,7,0.7469,0.0,0.0,0.0,0.1694,,0.0,0.0917,0.7575,0.0,0.0,0.002,False
MLP (64-64),mlp,0.05,0.0,7,0.8345,0.2757,0.2757,0.1655,0.0703,0.6776,0.1884,0.0381,0.8268,0.2873,0.32,0.001,False
MLP (64-64),mlp,0.05,0.005,7,0.8341,0.2662,0.2662,0.1549,0.0703,0.6769,0.167,0.038,0.8245,0.2776,0.3213,0.003,False
MLP (64-64),mlp,0.05,0.05,7,0.8348,0.1545,0.1545,0.0736,0.0727,0.6914,0.0038,0.0398,0.8261,0.167,0.3025,0.001,False
MLP (64-64),mlp,0.05,0.25,7,0.8167,0.0531,0.0531,0.1533,0.079,0.6824,0.0086,0.041,0.8106,0.0735,0.3109,0.001,False
MLP (64-64),mlp,0.05,0.5,7,0.8158,0.0083,0.0083,0.2238,0.0872,0.7211,0.0094,0.0473,0.8108,0.0284,0.2746,0.001,False
MLP (64-64),mlp,0.05,0.75,7,0.827,0.0128,0.0128,0.2478,0.0908,0.7727,0.0097,0.0529,0.8228,0.0192,0.2227,0.001,False
MLP (64-64),mlp,0.05,1.0,7,0.7522,0.0034,0.0034,0.0042,0.1647,0.9947,0.004,0.08,0.7616,0.005,0.0041,0.001,False
MLP (64-64),mlp,0.25,0.0,7,0.8521,0.192,0.192,0.0859,0.0771,0.7688,0.203,0.0489,0.8517,0.2048,0.2295,0.001,False
MLP (64-64),mlp,0.25,0.005,7,0.853,0.1914,0.1914,0.0839,0.0767,0.7693,0.1997,0.0487,0.8516,0.2053,0.2305,0.001,False
MLP (64-64),mlp,0.25,0.05,7,0.8501,0.1631,0.1631,0.0665,0.0785,0.7715,0.1659,0.0493,0.8506,0.1771,0.2304,0.001,False
MLP (64-64),mlp,0.25,0.25,7,0.8354,0.0283,0.0283,0.2619,0.0885,0.7871,0.008,0.0526,0.8363,0.0394,0.207,0.002,False
MLP (64-64),mlp,0.25,0.5,7,0.8333,0.0109,0.0109,0.2788,0.0916,0.8018,0.0105,0.0555,0.836,0.0258,0.1904,0.001,False
MLP (64-64),mlp,0.25,0.75,7,0.8322,0.0013,0.0013,0.2995,0.0934,0.8108,0.0096,0.0573,0.8317,0.0083,0.1805,0.002,False
MLP (64-64),mlp,0.25,1.0,7,0.8291,0.0042,0.0042,0.3036,0.095,0.8095,0.0113,0.0603,0.8303,0.0072,0.1815,0.001,False
MLP (64-64),mlp,0.5,0.0,7,0.853,0.1781,0.1781,0.0735,0.0785,0.7839,0.1949,0.0503,0.8534,0.1927,0.2133,0.001,False
MLP (64-64),mlp,0.5,0.005,7,0.8534,0.1756,0.1756,0.0721,0.0785,0.7858,0.193,0.0505,0.8545,0.1902,0.2119,0.001,False
MLP (64-64),mlp,0.5,0.05,7,0.8526,0.1691,0.1691,0.0681,0.0786,0.7829,0.1812,0.0501,0.8526,0.1818,0.2138,0.001,False
MLP (64-64),mlp,0.5,0.25,7,0.8498,0.1005,0.1005,0.1264,0.0824,0.8017,0.1014,0.0523,0.8474,0.1102,0.1938,0.002,False
MLP (64-64),mlp,0.5,0.5,7,0.8357,0.0163,0.0163,0.2767,0.0912,0.8088,0.0086,0.0557,0.8377,0.0253,0.1852,0.001,False
MLP (64-64),mlp,0.5,0.75,7,0.8318,0.0045,0.0045,0.3132,0.0948,0.8205,0.0096,0.058,0.8331,0.0072,0.1701,0.001,False
MLP (64-64),mlp,0.5,1.0,7,0.8265,0.0152,0.0152,0.3172,0.0976,0.8182,0.0102,0.0606,0.8273,0.0005,0.1715,0.002,False
MLP (64-64),mlp,0.75,0.0,7,0.8524,0.1831,0.1831,0.0879,0.0791,0.7862,0.1949,0.0504,0.8517,0.1913,0.2109,0.002,False
MLP (64-64),mlp,0.75,0.005,7,0.8526,0.1815,0.1815,0.0809,0.079,0.7866,0.1951,0.0502,0.8513,0.1938,0.2123,0.003,False
MLP (64-64),mlp,0.75,0.05,7,0.8535,0.1735,0.1735,0.0799,0.0787,0.7879,0.1884,0.0508,0.8528,0.1875,0.2125,0.003,False
MLP (64-64),mlp,0.75,0.25,7,0.8536,0.1529,0.1529,0.0538,0.0792,0.7927,0.1662,0.0511,0.852,0.1614,0.2017,0.001,False
MLP (64-64),mlp,0.75,0.5,7,0.8502,0.1192,0.1192,0.0643,0.0822,0.8019,0.1317,0.052,0.8485,0.1312,0.1929,0.003,False
MLP (64-64),mlp,0.75,0.75,7,0.8467,0.0821,0.0821,0.1541,0.085,0.809,0.0936,0.0539,0.8457,0.0919,0.1821,0.001,False
MLP (64-64),mlp,0.75,1.0,7,0.841,0.0413,0.0413,0.2338,0.0892,0.8179,0.0312,0.0565,0.8409,0.044,0.1734,0.001,False
MLP (64-64),mlp,1.0,0.0,7,0.8519,0.1694,0.1694,0.0669,0.0803,0.7934,0.1898,0.0511,0.8527,0.187,0.2066,0.002,False
MLP (64-64),mlp,1.0,0.005,7,0.8519,0.1694,0.1694,0.0669,0.0803,0.7934,0.1898,0.0511,0.8527,0.187,0.2066,0.001,False
MLP (64-64),mlp,1.0,0.05,7,0.8519,0.1694,0.1694,0.0669,0.0803,0.7934,0.1898,0.0511,0.8527,0.187,0.2066,0.001,False
MLP (64-64),mlp,1.0,0.25,7,0.8519,0.1694,0.1694,0.0669,0.0803,0.7934,0.1898,0.0511,0.8527,0.187,0.2066,0.001,False
MLP (64-64),mlp,1.0,0.5,7,0.8519,0.1694,0.1694,0.0669,0.0803,0.7934,0.1898,0.0511,0.8527,0.187,0.2066,0.001,False
MLP (64-64),mlp,1.0,0.75,7,0.8519,0.1694,0.1694,0.0669,0.0803,0.7934,0.1898,0.0511,0.8527,0.187,0.2066,0.001,False
MLP (64-64),mlp,1.0,1.0,7,0.8519,0.1694,0.1694,0.0669,0.0803,0.7934,0.1898,0.0511,0.8527,0.187,0.2066,0.001,False
