Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.25,0.005,4,0.8475,0.2142,0.2142,0.1358,0.0778,0.7683,0.197,0.0489,0.8413,0.2144,0.2332,0.0,False
Logistic Regression,logreg,0.25,0.05,4,0.8472,0.169,0.169,0.0746,0.0792,0.7772,0.1529,0.0496,0.8409,0.1725,0.2181,0.0,False
Logistic Regression,logreg,0.25,0.25,4,0.832,0.0212,0.0212,0.2819,0.0903,0.7982,0.003,0.0544,0.827,0.0143,0.194,0.001,False
Logistic Regression,logreg,0.25,0.5,4,0.8295,0.0193,0.0193,0.2652,0.0943,0.8168,0.0034,0.0561,0.8229,0.0111,0.1791,0.0,False
Logistic Regression,logreg,0.25,0.75,4,0.8274,0.0247,0.0247,0.2261,0.0978,0.8353,0.0038,0.0583,0.8192,0.0199,0.1593,0.001,False
Logistic Regression,logreg,0.25,1.0,4,0.8251,0.0225,0.0225,0.2339,0.1018,0.8582,0.0031,0.0607,0.8169,0.0203,0.1393,0.001,False
Logistic Regression,logreg,0.5,0.0,4,0.8486,0.203,0.203,0.1393,0.0796,0.7855,0.1903,0.0508,0.8404,0.2009,0.2116,0.0,False
Logistic Regression,logreg,0.5,0.005,4,0.8485,0.2017,0.2017,0.1377,0.0798,0.7861,0.1887,0.0508,0.8409,0.1992,0.2108,0.0,False
Logistic Regression,logreg,0.5,0.05,4,0.8478,0.1851,0.1851,0.0957,0.0808,0.7908,0.1736,0.0511,0.8421,0.1779,0.2056,0.0,False
Logistic Regression,logreg,0.5,0.25,4,0.8444,0.1039,0.1039,0.1122,0.0847,0.807,0.0922,0.0533,0.8378,0.0992,0.1839,0.0,False
Logistic Regression,logreg,0.5,0.5,4,0.8304,0.0106,0.0106,0.3094,0.0947,0.8241,0.0022,0.0573,0.8244,0.0104,0.1725,0.0,False
Logistic Regression,logreg,0.5,0.75,4,0.8287,0.004,0.004,0.3174,0.0968,0.8331,0.0025,0.0581,0.823,0.0049,0.1646,0.0,False
Logistic Regression,logreg,0.5,1.0,4,0.827,0.0044,0.0044,0.31,0.0988,0.8415,0.0027,0.0589,0.8234,0.0054,0.156,0.0,False
Logistic Regression,logreg,0.75,0.0,4,0.8473,0.1921,0.1921,0.1217,0.0815,0.7944,0.1851,0.0516,0.8418,0.1903,0.202,0.0,False
Logistic Regression,logreg,0.75,0.005,4,0.8472,0.1911,0.1911,0.1171,0.0816,0.7947,0.1845,0.0516,0.8417,0.1898,0.2017,0.001,False
Logistic Regression,logreg,0.75,0.05,4,0.8469,0.1861,0.1861,0.107,0.0821,0.797,0.1795,0.0517,0.8415,0.1843,0.1997,0.0,False
Logistic Regression,logreg,0.75,0.25,4,0.8469,0.1621,0.1621,0.0697,0.0828,0.8023,0.1551,0.0523,0.8413,0.1549,0.1931,0.0,False
Logistic Regression,logreg,0.75,0.5,4,0.8452,0.1272,0.1272,0.0457,0.0845,0.8091,0.1201,0.0533,0.8387,0.1225,0.1832,0.0,False
Logistic Regression,logreg,0.75,0.75,4,0.8427,0.0893,0.0893,0.1423,0.0869,0.8176,0.0803,0.0547,0.8356,0.0823,0.1735,0.0,False
Logistic Regression,logreg,0.75,1.0,4,0.8346,0.0413,0.0413,0.2359,0.0927,0.8274,0.0352,0.0567,0.8302,0.0373,0.1694,0.0,False
Logistic Regression,logreg,1.0,0.0,4,0.8465,0.1861,0.1861,0.1082,0.0825,0.7991,0.1821,0.052,0.8406,0.1863,0.1972,0.0,False
Logistic Regression,logreg,1.0,0.005,4,0.8465,0.1861,0.1861,0.1082,0.0825,0.7991,0.1821,0.052,0.8406,0.1863,0.1972,0.001,False
Logistic Regression,logreg,1.0,0.05,4,0.8465,0.1861,0.1861,0.1082,0.0825,0.7991,0.1821,0.052,0.8406,0.1863,0.1972,0.0,False
Logistic Regression,logreg,1.0,0.25,4,0.8465,0.1861,0.1861,0.1082,0.0825,0.7991,0.1821,0.052,0.8406,0.1863,0.1972,0.0,False
Logistic Regression,logreg,1.0,0.5,4,0.8465,0.1861,0.1861,0.1082,0.0825,0.7991,0.1821,0.052,0.8406,0.1863,0.1972,0.001,False
Logistic Regression,logreg,1.0,0.75,4,0.8465,0.1861,0.1861,0.1082,0.0825,0.7991,0.1821,0.052,0.8406,0.1863,0.1972,0.0,False
Logistic Regression,logreg,1.0,1.0,4,0.8465,0.1861,0.1861,0.1082,0.0825,0.7991,0.1821,0.052,0.8406,0.1863,0.1972,0.0,False
MLP (64-64),mlp,0.0,0.0,4,0.2425,0.0007,0.0007,0.0009,0.0297,0.0004,0.1171,0.0269,0.2512,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.005,4,0.242,0.0,0.0,0.0,0.0297,0.0,0.0796,0.0267,0.2512,0.0,1.0,0.002,False
MLP (64-64),mlp,0.0,0.05,4,0.242,0.0,0.0,0.0,0.0297,0.0,0.001,0.0275,0.2512,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.25,4,0.242,0.0,0.0,0.0,0.0297,0.0,0.0011,0.0293,0.2512,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.5,4,0.242,0.0,0.0,0.0,0.0297,0.0,0.0011,0.0294,0.2512,0.0,1.0,0.001,False
MLP (64-64),mlp,0.0,0.75,4,0.242,0.0,0.0,0.0,0.0297,0.0,0.0006,0.0296,0.2512,0.0,1.0,0.002,False
MLP (64-64),mlp,0.0,1.0,4,0.242,0.0,0.0,0.0,0.0297,0.0,0.0,0.0545,0.2512,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.0,4,0.4251,0.1647,0.1647,0.1465,0.0494,0.1835,0.1507,0.0275,0.4333,0.1579,0.8172,0.002,False
MLP (64-64),mlp,0.005,0.005,4,0.3242,0.1194,0.1194,0.171,0.0391,0.0826,0.1156,0.0274,0.3294,0.1135,0.9216,0.001,False
MLP (64-64),mlp,0.005,0.05,4,0.2891,0.0696,0.0696,0.0995,0.0352,0.0473,0.0027,0.0286,0.2933,0.0621,0.9579,0.001,False
MLP (64-64),mlp,0.005,0.25,4,0.242,0.0,0.0,0.0,0.0297,0.0,0.0016,0.0292,0.2512,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.5,4,0.242,0.0,0.0,0.0,0.0297,0.0,0.0042,0.0306,0.2512,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.75,4,0.242,0.0,0.0,0.0,0.0297,0.0,0.0008,0.0378,0.2512,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,1.0,4,0.758,0.0,0.0,0.0,0.1596,,0.0,0.087,0.7488,0.0,0.0,0.001,False
MLP (64-64),mlp,0.05,0.0,4,0.8206,0.3026,0.3026,0.1997,0.0709,0.6621,0.1977,0.0368,0.8221,0.3152,0.3397,0.001,False
MLP (64-64),mlp,0.05,0.005,4,0.8241,0.2855,0.2855,0.183,0.0706,0.6679,0.1757,0.0366,0.8235,0.2973,0.3334,0.001,False
MLP (64-64),mlp,0.05,0.05,4,0.8093,0.133,0.133,0.0882,0.075,0.6593,0.0044,0.0382,0.8013,0.1352,0.3486,0.002,False
MLP (64-64),mlp,0.05,0.25,4,0.825,0.0714,0.0714,0.1637,0.079,0.7119,0.0017,0.0412,0.8196,0.0735,0.2923,0.001,False
MLP (64-64),mlp,0.05,0.5,4,0.8238,0.0454,0.0454,0.2006,0.0833,0.7317,0.0006,0.0456,0.816,0.0352,0.2704,0.001,False
MLP (64-64),mlp,0.05,0.75,4,0.8158,0.0383,0.0383,0.1519,0.095,0.7741,0.0052,0.0536,0.8075,0.0246,0.2192,0.001,False
MLP (64-64),mlp,0.05,1.0,4,0.758,0.0,0.0,0.0,0.1596,,0.004,0.0796,0.7488,0.0,0.0,0.003,False
MLP (64-64),mlp,0.25,0.0,4,0.8531,0.208,0.208,0.1151,0.0749,0.7676,0.2111,0.0479,0.8448,0.2165,0.2384,0.001,False
MLP (64-64),mlp,0.25,0.005,4,0.8526,0.2053,0.2053,0.1023,0.0751,0.768,0.2065,0.0479,0.8454,0.2123,0.2373,0.002,False
MLP (64-64),mlp,0.25,0.05,4,0.8533,0.1678,0.1678,0.0731,0.0761,0.7773,0.1662,0.0485,0.8471,0.174,0.2243,0.001,False
MLP (64-64),mlp,0.25,0.25,4,0.8374,0.0255,0.0255,0.2966,0.0886,0.8067,0.0002,0.0537,0.8336,0.0276,0.1896,0.001,False
MLP (64-64),mlp,0.25,0.5,4,0.8383,0.0189,0.0189,0.304,0.0889,0.8136,0.0009,0.0547,0.832,0.0193,0.184,0.001,False
MLP (64-64),mlp,0.25,0.75,4,0.8345,0.0054,0.0054,0.3374,0.0914,0.8163,0.0003,0.056,0.8303,0.0081,0.1805,0.001,False
MLP (64-64),mlp,0.25,1.0,4,0.8305,0.0104,0.0104,0.2935,0.093,0.8118,0.0012,0.0576,0.8268,0.0034,0.187,0.001,False
MLP (64-64),mlp,0.5,0.0,4,0.8532,0.1907,0.1907,0.1021,0.0773,0.7863,0.2006,0.0493,0.8473,0.1999,0.2181,0.001,False
MLP (64-64),mlp,0.5,0.005,4,0.853,0.1906,0.1906,0.104,0.0775,0.7867,0.1992,0.0493,0.8473,0.198,0.2172,0.001,False
MLP (64-64),mlp,0.5,0.05,4,0.8525,0.1802,0.1802,0.0817,0.0781,0.7896,0.1853,0.0497,0.8477,0.1847,0.2116,0.002,False
MLP (64-64),mlp,0.5,0.25,4,0.8486,0.0988,0.0988,0.1408,0.082,0.8039,0.1079,0.0513,0.8448,0.1032,0.1928,0.001,False
MLP (64-64),mlp,0.5,0.5,4,0.8385,0.0154,0.0154,0.3181,0.0892,0.8167,0.0002,0.0547,0.8316,0.0185,0.1814,0.002,False
MLP (64-64),mlp,0.5,0.75,4,0.8371,0.0121,0.0121,0.3228,0.0898,0.8158,0.001,0.0554,0.8311,0.0136,0.1815,0.001,False
MLP (64-64),mlp,0.5,1.0,4,0.8357,0.0049,0.0049,0.319,0.0908,0.8172,0.0004,0.0557,0.8296,0.0067,0.181,0.002,False
MLP (64-64),mlp,0.75,0.0,4,0.8535,0.1868,0.1868,0.0949,0.0778,0.791,0.1971,0.0496,0.8475,0.1915,0.2111,0.001,False
MLP (64-64),mlp,0.75,0.005,4,0.8534,0.1861,0.1861,0.0943,0.0778,0.7912,0.1965,0.0496,0.8474,0.1906,0.2112,0.001,False
MLP (64-64),mlp,0.75,0.05,4,0.8522,0.1787,0.1787,0.0796,0.0789,0.7941,0.1915,0.0496,0.8481,0.1848,0.2083,0.001,False
MLP (64-64),mlp,0.75,0.25,4,0.8519,0.1583,0.1583,0.0658,0.0799,0.8011,0.1693,0.0502,0.8475,0.1593,0.2002,0.001,False
MLP (64-64),mlp,0.75,0.5,4,0.8502,0.1204,0.1204,0.0806,0.0817,0.8085,0.1359,0.0513,0.8457,0.12,0.1897,0.001,False
MLP (64-64),mlp,0.75,0.75,4,0.8468,0.0794,0.0794,0.171,0.0848,0.8188,0.095,0.0527,0.8448,0.0819,0.1787,0.001,False
MLP (64-64),mlp,0.75,1.0,4,0.8398,0.0361,0.0361,0.2636,0.0891,0.822,0.037,0.0549,0.8366,0.0349,0.1729,0.003,False
MLP (64-64),mlp,1.0,0.0,4,0.8537,0.1796,0.1796,0.0884,0.0785,0.7983,0.1923,0.0501,0.8491,0.185,0.2029,0.002,False
MLP (64-64),mlp,1.0,0.005,4,0.8537,0.1796,0.1796,0.0884,0.0785,0.7983,0.1923,0.0501,0.8491,0.185,0.2029,0.001,False
MLP (64-64),mlp,1.0,0.05,4,0.8537,0.1796,0.1796,0.0884,0.0785,0.7983,0.1923,0.0501,0.8491,0.185,0.2029,0.003,False
MLP (64-64),mlp,1.0,0.25,4,0.8537,0.1796,0.1796,0.0884,0.0785,0.7983,0.1923,0.0501,0.8491,0.185,0.2029,0.001,False
MLP (64-64),mlp,1.0,0.5,4,0.8537,0.1796,0.1796,0.0884,0.0785,0.7983,0.1923,0.0501,0.8491,0.185,0.2029,0.001,False
MLP (64-64),mlp,1.0,0.75,4,0.8537,0.1796,0.1796,0.0884,0.0785,0.7983,0.1923,0.0501,0.8491,0.185,0.2029,0.001,False
MLP (64-64),mlp,1.0,1.0,4,0.8537,0.1796,0.1796,0.0884,0.0785,0.7983,0.1923,0.0501,0.8491,0.185,0.2029,0.001,False
