Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.005,0.75,3,0.305,0.0,0.0,0.0,0.0369,0.0,0.001,0.0669,0.305,0.0,1.0,0.025,True
MLP (64-64),mlp,0.005,1.0,3,0.31,0.0143,0.0143,0.0233,0.0374,0.005,0.0003,0.0728,0.305,0.0,1.0,0.021,True
MLP (64-64),mlp,0.05,0.0,3,0.605,0.0659,0.0659,0.0283,0.0918,0.4,0.0455,0.0569,0.655,0.0667,0.55,0.025,True
MLP (64-64),mlp,0.05,0.005,3,0.62,0.0011,0.0011,0.0814,0.092,0.415,0.0268,0.0577,0.65,0.0067,0.535,0.026,True
MLP (64-64),mlp,0.05,0.05,3,0.64,0.0033,0.0033,0.1416,0.0952,0.445,0.0397,0.0569,0.645,0.0667,0.49,0.031,True
MLP (64-64),mlp,0.05,0.25,3,0.35,0.0187,0.0187,0.037,0.0447,0.055,0.0182,0.0588,0.38,0.06,0.915,0.02,True
MLP (64-64),mlp,0.05,0.5,3,0.305,0.0,0.0,0.0,0.0369,0.0,0.0002,0.0692,0.305,0.0,1.0,0.014,True
MLP (64-64),mlp,0.05,0.75,3,0.675,0.1385,0.1385,0.3007,0.199,0.81,0.0008,0.0745,0.72,0.06,0.145,0.025,True
MLP (64-64),mlp,0.05,1.0,3,0.695,0.0,0.0,0.0,0.2194,,0.0021,0.0811,0.695,0.0,0.0,0.03,True
MLP (64-64),mlp,0.25,0.0,3,0.7,0.0407,0.0407,0.0991,0.1379,0.655,0.006,0.083,0.725,0.0533,0.28,0.026,True
MLP (64-64),mlp,0.25,0.005,3,0.685,0.011,0.011,0.1362,0.1433,0.65,0.0013,0.0833,0.725,0.0533,0.28,0.027,True
MLP (64-64),mlp,0.25,0.05,3,0.68,0.0626,0.0626,0.2691,0.144,0.645,0.0233,0.0836,0.725,0.08,0.28,0.027,True
MLP (64-64),mlp,0.25,0.25,3,0.66,0.1198,0.1198,0.2179,0.1598,0.665,0.0452,0.0859,0.72,0.0333,0.245,0.028,True
MLP (64-64),mlp,0.25,0.5,3,0.695,0.0418,0.0418,0.1296,0.1631,0.73,0.0407,0.0924,0.715,0.0133,0.23,0.035,True
MLP (64-64),mlp,0.25,0.75,3,0.695,0.0,0.0,0.0,0.2194,,0.0122,0.1121,0.695,0.0,0.0,0.017,True
MLP (64-64),mlp,0.25,1.0,3,0.695,0.0,0.0,0.0,0.2194,,0.0107,0.1088,0.695,0.0,0.0,0.017,True
MLP (64-64),mlp,0.5,0.0,3,0.69,0.0495,0.0495,0.1961,0.1643,0.725,0.0052,0.0884,0.73,0.0467,0.235,0.025,True
MLP (64-64),mlp,0.5,0.005,3,0.695,0.0637,0.0637,0.1961,0.1631,0.73,0.0024,0.0886,0.73,0.0467,0.235,0.027,True
MLP (64-64),mlp,0.5,0.05,3,0.695,0.0791,0.0791,0.2255,0.1601,0.72,0.0244,0.0896,0.72,0.0733,0.255,0.03,True
MLP (64-64),mlp,0.5,0.25,3,0.725,0.011,0.011,0.2255,0.1523,0.75,0.0168,0.0937,0.715,0.04,0.19,0.035,True
MLP (64-64),mlp,0.5,0.5,3,0.695,0.1143,0.1143,0.2996,0.1661,0.74,0.048,0.0915,0.71,0.0067,0.225,0.037,True
MLP (64-64),mlp,0.5,0.75,3,0.695,0.0923,0.0923,0.2331,0.1661,0.74,0.0498,0.0932,0.7,0.02,0.205,0.035,True
MLP (64-64),mlp,0.5,1.0,3,0.705,0.0901,0.0901,0.3072,0.1691,0.77,0.0403,0.0953,0.735,0.0133,0.17,0.035,True
MLP (64-64),mlp,0.75,0.0,3,0.69,0.0121,0.0121,0.1667,0.1673,0.735,0.0124,0.0894,0.72,0.0067,0.225,0.03,True
MLP (64-64),mlp,0.75,0.005,3,0.695,0.0198,0.0198,0.1961,0.1631,0.73,0.0113,0.0896,0.72,0.0067,0.225,0.031,True
MLP (64-64),mlp,0.75,0.05,3,0.7,0.0341,0.0341,0.1961,0.1619,0.735,0.0022,0.09,0.715,0.0133,0.23,0.031,True
MLP (64-64),mlp,0.75,0.25,3,0.71,0.0714,0.0714,0.2549,0.1536,0.725,0.0414,0.094,0.705,0.0,0.22,0.035,True
MLP (64-64),mlp,0.75,0.5,3,0.705,0.0484,0.0484,0.1961,0.1606,0.74,0.0329,0.0963,0.715,0.04,0.19,0.033,True
MLP (64-64),mlp,0.75,0.75,3,0.7,0.0253,0.0253,0.1373,0.1677,0.755,0.0395,0.0964,0.715,0.04,0.19,0.03,True
MLP (64-64),mlp,0.75,1.0,3,0.715,0.0615,0.0615,0.2331,0.1606,0.76,0.0397,0.0959,0.725,0.04,0.19,0.033,True
MLP (64-64),mlp,1.0,0.0,3,0.7,0.0253,0.0253,0.2037,0.1677,0.755,0.0123,0.0941,0.735,0.04,0.19,0.038,True
MLP (64-64),mlp,1.0,0.005,3,0.7,0.0253,0.0253,0.2037,0.1677,0.755,0.0123,0.0941,0.735,0.04,0.19,0.035,True
MLP (64-64),mlp,1.0,0.05,3,0.7,0.0253,0.0253,0.2037,0.1677,0.755,0.0123,0.0941,0.735,0.04,0.19,0.037,True
MLP (64-64),mlp,1.0,0.25,3,0.7,0.0253,0.0253,0.2037,0.1677,0.755,0.0123,0.0941,0.735,0.04,0.19,0.035,True
MLP (64-64),mlp,1.0,0.5,3,0.7,0.0253,0.0253,0.2037,0.1677,0.755,0.0123,0.0941,0.735,0.04,0.19,0.032,True
MLP (64-64),mlp,1.0,0.75,3,0.7,0.0253,0.0253,0.2037,0.1677,0.755,0.0123,0.0941,0.735,0.04,0.19,0.031,True
MLP (64-64),mlp,1.0,1.0,3,0.7,0.0253,0.0253,0.2037,0.1677,0.755,0.0123,0.0941,0.735,0.04,0.19,0.035,True
