Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.25,0.0,8,0.73,0.1627,0.1627,0.1032,0.1456,0.725,0.0866,0.0833,0.74,0.0603,0.21,0.0,False
Logistic Regression,logreg,0.25,0.005,8,0.73,0.1332,0.1332,0.0762,0.1482,0.735,0.0775,0.0836,0.735,0.0536,0.215,0.0,False
Logistic Regression,logreg,0.25,0.05,8,0.735,0.0374,0.0374,0.0419,0.1516,0.76,0.0349,0.0855,0.75,0.0058,0.22,0.0,False
Logistic Regression,logreg,0.25,0.25,8,0.72,0.0013,0.0013,0.1149,0.1691,0.795,0.0359,0.0874,0.74,0.0053,0.2,0.0,False
Logistic Regression,logreg,0.25,0.5,8,0.73,0.0094,0.0094,0.0837,0.1672,0.815,0.0363,0.0908,0.745,0.0238,0.155,0.0,False
Logistic Regression,logreg,0.25,0.75,8,0.72,0.0263,0.0263,0.0867,0.1841,0.865,0.0375,0.0957,0.725,0.0222,0.095,0.0,False
Logistic Regression,logreg,0.25,1.0,8,0.715,0.0499,0.0499,0.0685,0.1973,0.93,0.0364,0.1017,0.715,0.0346,0.065,0.0,False
Logistic Regression,logreg,0.5,0.0,8,0.735,0.0463,0.0463,0.0514,0.1629,0.81,0.0781,0.0911,0.765,0.0417,0.165,0.0,False
Logistic Regression,logreg,0.5,0.005,8,0.74,0.0316,0.0316,0.0514,0.1606,0.815,0.0745,0.0912,0.765,0.0417,0.165,0.0,False
Logistic Regression,logreg,0.5,0.05,8,0.735,0.0169,0.0169,0.0837,0.1649,0.82,0.0421,0.0928,0.74,0.0305,0.16,0.0,False
Logistic Regression,logreg,0.5,0.25,8,0.735,0.0169,0.0169,0.0837,0.1649,0.82,0.0337,0.0941,0.745,0.0238,0.155,0.0,False
Logistic Regression,logreg,0.5,0.5,8,0.735,0.0321,0.0321,0.0524,0.1669,0.83,0.0334,0.0954,0.75,0.0171,0.15,0.0,False
Logistic Regression,logreg,0.5,0.75,8,0.74,0.0183,0.0183,0.0857,0.1692,0.865,0.0342,0.0975,0.745,0.0362,0.125,0.0,False
Logistic Regression,logreg,0.5,1.0,8,0.73,0.0254,0.0254,0.0857,0.175,0.855,0.033,0.0985,0.745,0.0362,0.125,0.0,False
Logistic Regression,logreg,0.75,0.0,8,0.735,0.0472,0.0472,0.0212,0.1687,0.84,0.0737,0.0945,0.745,0.003,0.135,0.0,False
Logistic Regression,logreg,0.75,0.005,8,0.735,0.0472,0.0472,0.0212,0.1687,0.84,0.0724,0.0945,0.745,0.003,0.135,0.0,False
Logistic Regression,logreg,0.75,0.05,8,0.735,0.0472,0.0472,0.0212,0.1687,0.84,0.061,0.0951,0.75,0.0037,0.14,0.0,False
Logistic Regression,logreg,0.75,0.25,8,0.735,0.025,0.025,0.0847,0.1687,0.84,0.0335,0.0967,0.74,0.03,0.14,0.0,False
Logistic Regression,logreg,0.75,0.5,8,0.73,0.0102,0.0102,0.1169,0.1732,0.845,0.0332,0.0972,0.74,0.03,0.14,0.0,False
Logistic Regression,logreg,0.75,0.75,8,0.73,0.0254,0.0254,0.0857,0.175,0.855,0.0329,0.0979,0.745,0.0362,0.125,0.0,False
Logistic Regression,logreg,0.75,1.0,8,0.73,0.0254,0.0254,0.0857,0.175,0.855,0.0332,0.0984,0.745,0.0362,0.125,0.0,False
Logistic Regression,logreg,1.0,0.0,8,0.745,0.0624,0.0624,0.0212,0.1633,0.85,0.0712,0.0964,0.74,0.0097,0.13,0.0,False
Logistic Regression,logreg,1.0,0.005,8,0.745,0.0624,0.0624,0.0212,0.1633,0.85,0.0712,0.0964,0.74,0.0097,0.13,0.0,False
Logistic Regression,logreg,1.0,0.05,8,0.745,0.0624,0.0624,0.0212,0.1633,0.85,0.0712,0.0964,0.74,0.0097,0.13,0.0,False
Logistic Regression,logreg,1.0,0.25,8,0.745,0.0624,0.0624,0.0212,0.1633,0.85,0.0712,0.0964,0.74,0.0097,0.13,0.0,False
Logistic Regression,logreg,1.0,0.5,8,0.745,0.0624,0.0624,0.0212,0.1633,0.85,0.0712,0.0964,0.74,0.0097,0.13,0.0,False
Logistic Regression,logreg,1.0,0.75,8,0.745,0.0624,0.0624,0.0212,0.1633,0.85,0.0712,0.0964,0.74,0.0097,0.13,0.0,False
Logistic Regression,logreg,1.0,1.0,8,0.745,0.0624,0.0624,0.0212,0.1633,0.85,0.0712,0.0964,0.74,0.0097,0.13,0.0,False
MLP (64-64),mlp,0.0,0.0,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0007,0.038,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,0.005,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0002,0.038,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,0.05,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0,0.038,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,0.25,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0,0.038,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,0.5,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0001,0.038,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,0.75,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0003,0.0381,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.0,1.0,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0,0.0755,0.33,0.0,1.0,0.001,False
MLP (64-64),mlp,0.005,0.0,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0253,0.0405,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.005,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0187,0.0404,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.05,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0228,0.0416,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.25,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0258,0.0428,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.5,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0187,0.043,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,0.75,8,0.315,0.0,0.0,0.0,0.038,0.0,0.0062,0.0587,0.33,0.0,1.0,0.0,False
MLP (64-64),mlp,0.005,1.0,8,0.685,0.0,0.0,0.0,0.2299,,0.0002,0.1052,0.67,0.0,0.0,0.0,False
MLP (64-64),mlp,0.05,0.0,8,0.645,0.1996,0.1996,0.1705,0.1046,0.47,0.1112,0.0588,0.73,0.0932,0.46,0.0,False
MLP (64-64),mlp,0.05,0.005,8,0.645,0.1551,0.1551,0.1335,0.1046,0.47,0.0842,0.0594,0.715,0.0204,0.475,0.0,False
MLP (64-64),mlp,0.05,0.05,8,0.635,0.1471,0.1471,0.1035,0.1016,0.45,0.0655,0.0588,0.7,0.039,0.48,0.0,False
MLP (64-64),mlp,0.05,0.25,8,0.66,0.0958,0.0958,0.0252,0.1011,0.475,0.0529,0.0622,0.735,0.0183,0.445,0.0,False
MLP (64-64),mlp,0.05,0.5,8,0.645,0.1266,0.1266,0.0995,0.1175,0.51,0.0624,0.0682,0.73,0.0271,0.47,0.0,False
MLP (64-64),mlp,0.05,0.75,8,0.7,0.0209,0.0209,0.0796,0.156,0.705,0.0473,0.0821,0.715,0.0128,0.265,0.001,False
MLP (64-64),mlp,0.05,1.0,8,0.685,0.0,0.0,0.0,0.2299,,0.0294,0.1109,0.67,0.0,0.0,0.0,False
MLP (64-64),mlp,0.25,0.0,8,0.71,0.1903,0.1903,0.1243,0.1363,0.655,0.1083,0.0828,0.73,0.1098,0.33,0.0,False
MLP (64-64),mlp,0.25,0.005,8,0.715,0.1756,0.1756,0.1139,0.1353,0.66,0.0946,0.0843,0.755,0.0515,0.295,0.0,False
MLP (64-64),mlp,0.25,0.05,8,0.69,0.1315,0.1315,0.0873,0.1519,0.675,0.0738,0.0862,0.77,0.0329,0.25,0.0,False
MLP (64-64),mlp,0.25,0.25,8,0.705,0.0143,0.0143,0.0806,0.1606,0.73,0.0586,0.0894,0.73,0.0197,0.25,0.001,False
MLP (64-64),mlp,0.25,0.5,8,0.715,0.0294,0.0294,0.0806,0.1579,0.74,0.0616,0.0909,0.75,0.0076,0.21,0.0,False
MLP (64-64),mlp,0.25,0.75,8,0.715,0.0348,0.0348,0.0373,0.1963,0.92,0.0409,0.1024,0.72,0.0279,0.06,0.0,False
MLP (64-64),mlp,0.25,1.0,8,0.69,0.0147,0.0147,0.0323,0.2246,0.995,0.0347,0.1084,0.67,0.0,0.0,0.0,False
MLP (64-64),mlp,0.5,0.0,8,0.735,0.1185,0.1185,0.0492,0.1467,0.74,0.092,0.0908,0.745,0.053,0.235,0.0,False
MLP (64-64),mlp,0.5,0.005,8,0.735,0.1185,0.1185,0.0492,0.1467,0.74,0.0892,0.091,0.74,0.0463,0.24,0.0,False
MLP (64-64),mlp,0.5,0.05,8,0.72,0.0227,0.0227,0.0817,0.1616,0.765,0.0609,0.0927,0.73,0.0584,0.22,0.0,False
MLP (64-64),mlp,0.5,0.25,8,0.72,0.0165,0.0165,0.0837,0.1715,0.805,0.0488,0.0978,0.75,0.0042,0.16,0.001,False
MLP (64-64),mlp,0.5,0.5,8,0.715,0.0009,0.0009,0.1462,0.1685,0.78,0.049,0.0953,0.755,0.0372,0.165,0.0,False
MLP (64-64),mlp,0.5,0.75,8,0.71,0.0058,0.0058,0.1159,0.1779,0.805,0.0547,0.0957,0.755,0.0367,0.145,0.0,False
MLP (64-64),mlp,0.5,1.0,8,0.73,0.0129,0.0129,0.1472,0.1672,0.815,0.0551,0.0977,0.745,0.0491,0.115,0.0,False
MLP (64-64),mlp,0.75,0.0,8,0.72,0.0682,0.0682,0.0151,0.1691,0.795,0.0823,0.0952,0.735,0.0149,0.185,0.0,False
MLP (64-64),mlp,0.75,0.005,8,0.72,0.0682,0.0682,0.0151,0.1691,0.795,0.0814,0.0952,0.74,0.0216,0.18,0.0,False
MLP (64-64),mlp,0.75,0.05,8,0.715,0.0606,0.0606,0.0121,0.171,0.79,0.073,0.0957,0.745,0.002,0.175,0.0,False
MLP (64-64),mlp,0.75,0.25,8,0.72,0.0388,0.0388,0.0202,0.1715,0.805,0.0445,0.0984,0.755,0.0238,0.155,0.0,False
MLP (64-64),mlp,0.75,0.5,8,0.715,0.0027,0.0027,0.0857,0.1827,0.84,0.0439,0.099,0.74,0.0429,0.13,0.0,False
MLP (64-64),mlp,0.75,0.75,8,0.715,0.0027,0.0027,0.0857,0.1827,0.84,0.0387,0.0999,0.75,0.095,0.11,0.0,False
MLP (64-64),mlp,0.75,1.0,8,0.705,0.0098,0.0098,0.0857,0.1874,0.83,0.0456,0.1002,0.75,0.0558,0.12,0.0,False
MLP (64-64),mlp,1.0,0.0,8,0.725,0.098,0.098,0.0622,0.1671,0.8,0.0761,0.0959,0.755,0.0025,0.155,0.001,False
MLP (64-64),mlp,1.0,0.005,8,0.725,0.098,0.098,0.0622,0.1671,0.8,0.0761,0.0959,0.755,0.0025,0.155,0.0,False
MLP (64-64),mlp,1.0,0.05,8,0.725,0.098,0.098,0.0622,0.1671,0.8,0.0761,0.0959,0.755,0.0025,0.155,0.0,False
MLP (64-64),mlp,1.0,0.25,8,0.725,0.098,0.098,0.0622,0.1671,0.8,0.0761,0.0959,0.755,0.0025,0.155,0.0,False
MLP (64-64),mlp,1.0,0.5,8,0.725,0.098,0.098,0.0622,0.1671,0.8,0.0761,0.0959,0.755,0.0025,0.155,0.0,False
MLP (64-64),mlp,1.0,0.75,8,0.725,0.098,0.098,0.0622,0.1671,0.8,0.0761,0.0959,0.755,0.0025,0.155,0.0,False
MLP (64-64),mlp,1.0,1.0,8,0.725,0.098,0.098,0.0622,0.1671,0.8,0.0761,0.0959,0.755,0.0025,0.155,0.0,False
