Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.05,1.0,6,0.5174,0.1332,0.038,0.1414,0.4291,0.8891,0.0177,0.1324,0.5117,0.0548,0.1053,0.027,True
Logistic Regression,logreg,0.25,0.0,6,0.6372,1.0,0.2751,1.0,0.1312,0.3903,0.2683,0.0922,0.6551,0.2777,0.6113,0.175,True
Logistic Regression,logreg,0.25,0.005,6,0.634,0.625,0.267,0.8529,0.1313,0.387,0.138,0.092,0.651,0.2762,0.6186,0.187,True
Logistic Regression,logreg,0.25,0.05,6,0.6316,0.4865,0.124,1.0,0.1353,0.396,0.0702,0.0923,0.6389,0.1317,0.6194,0.156,True
Logistic Regression,logreg,0.25,0.25,6,0.6429,0.4318,0.0032,1.0,0.1386,0.4186,0.0531,0.0963,0.6429,0.0063,0.6057,0.129,True
Logistic Regression,logreg,0.25,0.5,6,0.647,0.75,0.0279,0.8462,0.1595,0.4842,0.0488,0.101,0.6534,0.0099,0.5482,0.174,True
Logistic Regression,logreg,0.25,0.75,6,0.6462,0.5278,0.0889,0.7347,0.199,0.5951,0.0395,0.1091,0.6591,0.0741,0.4194,0.153,True
Logistic Regression,logreg,0.25,1.0,6,0.6227,0.2593,0.0697,0.3878,0.2908,0.8227,0.0378,0.1198,0.6397,0.0095,0.196,0.197,True
Logistic Regression,logreg,0.5,0.0,6,0.6599,1.0,0.3219,1.0,0.1767,0.5522,0.2921,0.1034,0.681,0.2907,0.4818,0.192,True
Logistic Regression,logreg,0.5,0.005,6,0.6599,1.0,0.3187,1.0,0.1772,0.5538,0.1571,0.1033,0.6802,0.2859,0.4794,0.174,True
Logistic Regression,logreg,0.5,0.05,6,0.6664,0.875,0.2699,0.8,0.1711,0.5457,0.1127,0.1034,0.6826,0.2455,0.4834,0.173,True
Logistic Regression,logreg,0.5,0.25,6,0.6518,0.5278,0.0407,0.7551,0.1859,0.5668,0.0648,0.1061,0.6688,0.0337,0.4421,0.156,True
Logistic Regression,logreg,0.5,0.5,6,0.6494,0.5093,0.0541,0.7347,0.2045,0.6162,0.0585,0.1086,0.6737,0.0542,0.4113,0.121,True
Logistic Regression,logreg,0.5,0.75,6,0.6445,0.4815,0.0536,0.7143,0.2176,0.6453,0.058,0.1111,0.6696,0.05,0.3846,0.144,True
Logistic Regression,logreg,0.5,1.0,6,0.6389,0.4167,0.0208,0.6531,0.2417,0.7045,0.0538,0.1145,0.6704,0.0353,0.3287,0.132,True
Logistic Regression,logreg,0.75,0.0,6,0.6591,1.0,0.3307,1.0,0.1998,0.6194,0.2965,0.1089,0.6939,0.284,0.4267,0.148,True
Logistic Regression,logreg,0.75,0.005,6,0.6583,1.0,0.3299,1.0,0.2011,0.6219,0.214,0.1088,0.6947,0.2824,0.4259,0.152,True
Logistic Regression,logreg,0.75,0.05,6,0.6583,0.5329,0.3186,0.6847,0.2027,0.6267,0.1392,0.1087,0.698,0.2666,0.4194,0.142,True
Logistic Regression,logreg,0.75,0.25,6,0.6607,0.4526,0.205,0.6096,0.2063,0.6421,0.0913,0.1094,0.6964,0.1533,0.387,0.141,True
Logistic Regression,logreg,0.75,0.5,6,0.6518,0.4444,0.0102,0.7143,0.2144,0.6494,0.0531,0.111,0.6802,0.0047,0.3854,0.18,True
Logistic Regression,logreg,0.75,0.75,6,0.6502,0.463,0.0378,0.7143,0.2187,0.6591,0.0623,0.1122,0.6713,0.0388,0.3717,0.145,True
Logistic Regression,logreg,0.75,1.0,6,0.647,0.4352,0.0388,0.6939,0.2268,0.6769,0.069,0.1136,0.664,0.0466,0.353,0.13,True
Logistic Regression,logreg,1.0,0.0,6,0.6591,1.0,0.32,1.0,0.21,0.6502,0.2914,0.112,0.6955,0.2939,0.3879,0.131,True
Logistic Regression,logreg,1.0,0.005,6,0.6591,1.0,0.32,1.0,0.21,0.6502,0.2914,0.112,0.6955,0.2939,0.3879,0.129,True
Logistic Regression,logreg,1.0,0.05,6,0.6591,1.0,0.32,1.0,0.21,0.6502,0.2914,0.112,0.6955,0.2939,0.3879,0.134,True
Logistic Regression,logreg,1.0,0.25,6,0.6591,1.0,0.32,1.0,0.21,0.6502,0.2914,0.112,0.6955,0.2939,0.3879,0.151,True
Logistic Regression,logreg,1.0,0.5,6,0.6591,1.0,0.32,1.0,0.21,0.6502,0.2914,0.112,0.6955,0.2939,0.3879,0.135,True
Logistic Regression,logreg,1.0,0.75,6,0.6591,1.0,0.32,1.0,0.21,0.6502,0.2914,0.112,0.6955,0.2939,0.3879,0.132,True
Logistic Regression,logreg,1.0,1.0,6,0.6591,1.0,0.32,1.0,0.21,0.6502,0.2914,0.112,0.6955,0.2939,0.3879,0.131,True
MLP (64-64),mlp,0.0,0.0,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0017,0.053,0.4559,0.0,1.0,0.049,True
MLP (64-64),mlp,0.0,0.005,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.03,0.0526,0.4559,0.0,1.0,0.187,True
MLP (64-64),mlp,0.0,0.05,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0001,0.053,0.4559,0.0,1.0,0.065,True
MLP (64-64),mlp,0.0,0.25,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0002,0.053,0.4559,0.0,1.0,0.122,True
MLP (64-64),mlp,0.0,0.5,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.003,0.053,0.4559,0.0,1.0,0.135,True
MLP (64-64),mlp,0.0,0.75,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0166,0.0922,0.4559,0.0,1.0,0.062,True
MLP (64-64),mlp,0.0,1.0,6,0.5328,0.0,0.0,0.0,0.4384,,0.0,0.1189,0.5441,0.0,0.0,0.18,True
MLP (64-64),mlp,0.005,0.0,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.159,0.0548,0.4559,0.0,1.0,0.288,True
MLP (64-64),mlp,0.005,0.005,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0872,0.0548,0.4559,0.0,1.0,0.284,True
MLP (64-64),mlp,0.005,0.05,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0354,0.055,0.4559,0.0,1.0,0.129,True
MLP (64-64),mlp,0.005,0.25,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0127,0.0533,0.4559,0.0,1.0,0.057,True
MLP (64-64),mlp,0.005,0.5,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0229,0.0551,0.4559,0.0,1.0,0.1,True
MLP (64-64),mlp,0.005,0.75,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0103,0.0977,0.4559,0.0,1.0,0.082,True
MLP (64-64),mlp,0.005,1.0,6,0.5328,0.0,0.0,0.0,0.4384,,0.0001,0.1254,0.5441,0.0,0.0,0.165,True
MLP (64-64),mlp,0.05,0.0,6,0.5085,0.1111,0.0241,1.0,0.0635,0.0656,0.2681,0.0686,0.4802,0.0249,0.9514,0.126,True
MLP (64-64),mlp,0.05,0.005,6,0.4972,0.069,0.0337,1.0,0.0602,0.0462,0.147,0.0683,0.4777,0.0304,0.9652,0.124,True
MLP (64-64),mlp,0.05,0.05,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0354,0.0676,0.4559,0.0,1.0,0.159,True
MLP (64-64),mlp,0.05,0.25,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0538,0.0698,0.4559,0.0,1.0,0.238,True
MLP (64-64),mlp,0.05,0.5,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0462,0.0901,0.4559,0.0,1.0,0.041,True
MLP (64-64),mlp,0.05,0.75,6,0.4672,0.0,0.0,1.0,0.053,0.0,0.0094,0.1019,0.4559,0.0,1.0,0.056,True
MLP (64-64),mlp,0.05,1.0,6,0.5328,0.0,0.0,0.0,0.4384,,0.0008,0.1299,0.5441,0.0,0.0,0.09,True
MLP (64-64),mlp,0.25,0.0,6,0.6656,1.0,0.281,1.0,0.154,0.4931,0.3892,0.0941,0.6899,0.253,0.5393,0.072,True
MLP (64-64),mlp,0.25,0.005,6,0.6615,0.875,0.2872,1.0,0.1588,0.502,0.2099,0.0947,0.6923,0.2554,0.5304,0.067,True
MLP (64-64),mlp,0.25,0.05,6,0.6623,0.625,0.1925,1.0,0.1495,0.4753,0.1359,0.0923,0.6818,0.172,0.5457,0.055,True
MLP (64-64),mlp,0.25,0.25,6,0.6486,0.625,0.0396,1.0,0.1689,0.5134,0.114,0.0978,0.6664,0.046,0.5158,0.061,True
MLP (64-64),mlp,0.25,0.5,6,0.647,0.6111,0.0072,0.7959,0.1629,0.4939,0.0976,0.0984,0.6551,0.0244,0.5304,0.095,True
MLP (64-64),mlp,0.25,0.75,6,0.6494,0.5556,0.0229,0.7959,0.2011,0.6065,0.0914,0.105,0.6672,0.0177,0.4308,0.079,True
MLP (64-64),mlp,0.25,1.0,6,0.5425,0.0463,0.0146,0.0612,0.4214,0.9806,0.0107,0.1236,0.5619,0.0188,0.0291,0.054,True
MLP (64-64),mlp,0.5,0.0,6,0.6607,1.0,0.2739,1.0,0.1787,0.5595,0.3758,0.1032,0.6947,0.2607,0.4696,0.07,True
MLP (64-64),mlp,0.5,0.005,6,0.6607,0.5762,0.2739,0.7237,0.1793,0.5611,0.2243,0.1031,0.698,0.2575,0.468,0.07,True
MLP (64-64),mlp,0.5,0.05,6,0.6704,0.5249,0.2439,0.6817,0.181,0.5822,0.1238,0.1031,0.6996,0.2132,0.4502,0.051,True
MLP (64-64),mlp,0.5,0.25,6,0.6599,0.4907,0.0843,0.7143,0.1887,0.5879,0.0735,0.109,0.6753,0.0362,0.4372,0.061,True
MLP (64-64),mlp,0.5,0.5,6,0.6615,0.5,0.0595,0.7143,0.1884,0.5895,0.0806,0.1093,0.6769,0.0244,0.4227,0.074,True
MLP (64-64),mlp,0.5,0.75,6,0.6704,0.5093,0.0554,0.7551,0.1868,0.6,0.0964,0.1104,0.6753,0.0014,0.4194,0.083,True
MLP (64-64),mlp,0.5,1.0,6,0.6583,0.4907,0.0399,0.7143,0.2033,0.6283,0.1072,0.1136,0.6737,0.0024,0.3935,0.112,True
MLP (64-64),mlp,0.75,0.0,6,0.6575,1.0,0.2853,1.0,0.1959,0.6049,0.4138,0.1103,0.6996,0.2634,0.4308,0.071,True
MLP (64-64),mlp,0.75,0.005,6,0.6607,0.5393,0.2869,0.6967,0.1934,0.6032,0.2775,0.1101,0.6988,0.2634,0.4316,0.075,True
MLP (64-64),mlp,0.75,0.05,6,0.6623,0.5217,0.2669,0.6847,0.1947,0.6097,0.1994,0.1093,0.702,0.2523,0.4283,0.07,True
MLP (64-64),mlp,0.75,0.25,6,0.6591,0.5024,0.2286,0.6547,0.1927,0.5984,0.1047,0.1097,0.6988,0.196,0.4267,0.127,True
MLP (64-64),mlp,0.75,0.5,6,0.6599,0.4907,0.1556,0.7347,0.1996,0.6202,0.0903,0.1115,0.6907,0.1207,0.4024,0.067,True
MLP (64-64),mlp,0.75,0.75,6,0.6688,0.4815,0.1646,0.7347,0.1888,0.6032,0.0889,0.1101,0.6891,0.1095,0.4138,0.067,True
MLP (64-64),mlp,0.75,1.0,6,0.6656,0.4537,0.0597,0.6939,0.2063,0.6518,0.1236,0.1164,0.6826,0.0192,0.3765,0.063,True
MLP (64-64),mlp,1.0,0.0,6,0.6599,1.0,0.302,1.0,0.1969,0.6121,0.4161,0.1133,0.6947,0.2842,0.4081,0.074,True
MLP (64-64),mlp,1.0,0.005,6,0.6599,1.0,0.302,1.0,0.1969,0.6121,0.4161,0.1133,0.6947,0.2842,0.4081,0.075,True
MLP (64-64),mlp,1.0,0.05,6,0.6599,1.0,0.302,1.0,0.1969,0.6121,0.4161,0.1133,0.6947,0.2842,0.4081,0.074,True
MLP (64-64),mlp,1.0,0.25,6,0.6599,1.0,0.302,1.0,0.1969,0.6121,0.4161,0.1133,0.6947,0.2842,0.4081,0.074,True
MLP (64-64),mlp,1.0,0.5,6,0.6599,1.0,0.302,1.0,0.1969,0.6121,0.4161,0.1133,0.6947,0.2842,0.4081,0.074,True
MLP (64-64),mlp,1.0,0.75,6,0.6599,1.0,0.302,1.0,0.1969,0.6121,0.4161,0.1133,0.6947,0.2842,0.4081,0.073,True
MLP (64-64),mlp,1.0,1.0,6,0.6599,1.0,0.302,1.0,0.1969,0.6121,0.4161,0.1133,0.6947,0.2842,0.4081,0.072,True
