Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.5,0.75,3,0.8227,0.0419,0.0064,0.0889,0.106,0.9213,0.0077,0.0657,0.8058,0.0166,0.0783,0.313,True
Logistic Regression,logreg,0.5,1.0,3,0.8198,0.0319,0.0057,0.0588,0.1084,0.9292,0.0075,0.0666,0.804,0.0142,0.0702,0.344,True
Logistic Regression,logreg,0.75,0.0,3,0.825,0.1117,0.0228,0.312,0.1041,0.9167,0.1626,0.0652,0.8092,0.03,0.0877,0.531,True
Logistic Regression,logreg,0.75,0.005,3,0.825,0.1117,0.0228,0.312,0.1041,0.9167,0.1535,0.0653,0.809,0.03,0.0875,0.48,True
Logistic Regression,logreg,0.75,0.05,3,0.8245,0.056,0.022,0.0949,0.1045,0.9172,0.0236,0.0655,0.8075,0.0272,0.085,0.485,True
Logistic Regression,logreg,0.75,0.25,3,0.824,0.0429,0.0104,0.0889,0.105,0.9197,0.0057,0.0661,0.8063,0.0124,0.0792,0.48,True
Logistic Regression,logreg,0.75,0.5,3,0.8242,0.0429,0.0096,0.0889,0.105,0.9208,0.0065,0.0663,0.8053,0.0115,0.0778,0.501,True
Logistic Regression,logreg,0.75,0.75,3,0.8235,0.0419,0.0097,0.0789,0.1055,0.9225,0.0059,0.0665,0.8053,0.0113,0.0765,0.508,True
Logistic Regression,logreg,0.75,1.0,3,0.8227,0.0419,0.0108,0.0739,0.106,0.922,0.0065,0.0667,0.8057,0.0142,0.0778,0.417,True
Logistic Regression,logreg,1.0,0.0,3,0.8243,0.1056,0.0212,0.3034,0.1048,0.92,0.1576,0.0662,0.8072,0.0242,0.08,0.514,True
Logistic Regression,logreg,1.0,0.005,3,0.8243,0.1056,0.0212,0.3034,0.1048,0.92,0.1576,0.0662,0.8072,0.0242,0.08,0.482,True
Logistic Regression,logreg,1.0,0.05,3,0.8243,0.1056,0.0212,0.3034,0.1048,0.92,0.1576,0.0662,0.8072,0.0242,0.08,0.483,True
Logistic Regression,logreg,1.0,0.25,3,0.8243,0.1056,0.0212,0.3034,0.1048,0.92,0.1576,0.0662,0.8072,0.0242,0.08,0.511,True
Logistic Regression,logreg,1.0,0.5,3,0.8243,0.1056,0.0212,0.3034,0.1048,0.92,0.1576,0.0662,0.8072,0.0242,0.08,0.483,True
Logistic Regression,logreg,1.0,0.75,3,0.8243,0.1056,0.0212,0.3034,0.1048,0.92,0.1576,0.0662,0.8072,0.0242,0.08,0.5,True
Logistic Regression,logreg,1.0,1.0,3,0.8243,0.1056,0.0212,0.3034,0.1048,0.92,0.1576,0.0662,0.8072,0.0242,0.08,0.514,True
MLP (64-64),mlp,0.0,0.0,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0077,0.0257,0.2235,0.0,1.0,0.182,True
MLP (64-64),mlp,0.0,0.005,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0055,0.0257,0.2235,0.0,1.0,0.185,True
MLP (64-64),mlp,0.0,0.05,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0041,0.0257,0.2235,0.0,1.0,0.507,True
MLP (64-64),mlp,0.0,0.25,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0004,0.0257,0.2235,0.0,1.0,0.577,True
MLP (64-64),mlp,0.0,0.5,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0017,0.0257,0.2235,0.0,1.0,0.568,True
MLP (64-64),mlp,0.0,0.75,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.001,0.0262,0.2235,0.0,1.0,1.054,True
MLP (64-64),mlp,0.0,1.0,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0,0.0448,0.2235,0.0,1.0,0.667,True
MLP (64-64),mlp,0.005,0.0,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0987,0.0275,0.2235,0.0,1.0,0.896,True
MLP (64-64),mlp,0.005,0.005,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0121,0.0275,0.2235,0.0,1.0,0.701,True
MLP (64-64),mlp,0.005,0.05,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0114,0.0275,0.2235,0.0,1.0,0.796,True
MLP (64-64),mlp,0.005,0.25,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0052,0.0278,0.2235,0.0,1.0,0.22,True
MLP (64-64),mlp,0.005,0.5,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0035,0.0329,0.2235,0.0,1.0,0.293,True
MLP (64-64),mlp,0.005,0.75,3,0.2087,0.0,0.0,0.0,0.0257,0.0,0.0012,0.0372,0.2235,0.0,1.0,0.632,True
MLP (64-64),mlp,0.005,1.0,3,0.7913,0.0,0.0,0.0,0.1318,,0.0,0.0765,0.7765,0.0,0.0,2.063,True
MLP (64-64),mlp,0.05,0.0,3,0.7502,0.3005,0.0784,0.5094,0.0964,0.6812,0.1647,0.0396,0.7477,0.0751,0.3152,0.472,True
MLP (64-64),mlp,0.05,0.005,3,0.7582,0.1225,0.0562,0.2838,0.0972,0.6968,0.0426,0.0396,0.753,0.0503,0.2992,0.451,True
MLP (64-64),mlp,0.05,0.05,3,0.776,0.0832,0.0179,0.2325,0.097,0.7267,0.0163,0.04,0.761,0.0222,0.2792,0.536,True
MLP (64-64),mlp,0.05,0.25,3,0.798,0.041,0.0182,0.1983,0.0964,0.769,0.0109,0.0418,0.7847,0.0258,0.2335,0.762,True
MLP (64-64),mlp,0.05,0.5,3,0.8122,0.0975,0.0375,0.3214,0.0996,0.8228,0.0084,0.0463,0.7955,0.0421,0.1843,0.425,True
MLP (64-64),mlp,0.05,0.75,3,0.7933,0.0111,0.0046,0.0299,0.1302,0.9937,0.0042,0.0601,0.7785,0.003,0.0047,0.642,True
MLP (64-64),mlp,0.05,1.0,3,0.7913,0.0,0.0,0.0,0.1318,,0.0025,0.0732,0.7765,0.0,0.0,0.509,True
MLP (64-64),mlp,0.25,0.0,3,0.8288,0.1465,0.0694,0.5043,0.0954,0.8558,0.1934,0.0574,0.8127,0.0797,0.1505,0.707,True
MLP (64-64),mlp,0.25,0.005,3,0.8308,0.1255,0.0706,0.3085,0.0941,0.8545,0.0874,0.0571,0.8128,0.0774,0.1497,0.615,True
MLP (64-64),mlp,0.25,0.05,3,0.8302,0.1109,0.0566,0.3128,0.0944,0.8535,0.0249,0.0562,0.8132,0.0641,0.151,0.506,True
MLP (64-64),mlp,0.25,0.25,3,0.8315,0.1034,0.0444,0.2701,0.0955,0.8688,0.0177,0.0578,0.8148,0.0554,0.1367,0.735,True
MLP (64-64),mlp,0.25,0.5,3,0.8288,0.1034,0.0498,0.2658,0.0966,0.8652,0.0153,0.0618,0.8142,0.058,0.1383,0.556,True
MLP (64-64),mlp,0.25,0.75,3,0.8245,0.0948,0.0425,0.2017,0.1,0.8725,0.0142,0.0627,0.812,0.0507,0.1315,0.537,True
MLP (64-64),mlp,0.25,1.0,3,0.8235,0.0761,0.034,0.3547,0.1031,0.8942,0.0111,0.0662,0.8133,0.0436,0.1085,0.613,True
MLP (64-64),mlp,0.5,0.0,3,0.8313,0.1505,0.0658,0.4829,0.0959,0.8717,0.1867,0.0608,0.8148,0.0718,0.1337,0.636,True
MLP (64-64),mlp,0.5,0.005,3,0.8312,0.1304,0.0684,0.2829,0.096,0.8718,0.1554,0.0608,0.816,0.0737,0.1338,0.653,True
MLP (64-64),mlp,0.5,0.05,3,0.8298,0.1139,0.0578,0.2615,0.0967,0.8712,0.0539,0.0607,0.816,0.0638,0.1338,0.71,True
MLP (64-64),mlp,0.5,0.25,3,0.8307,0.0993,0.0486,0.2615,0.0967,0.8753,0.0233,0.0609,0.8152,0.0586,0.1297,0.617,True
MLP (64-64),mlp,0.5,0.5,3,0.832,0.0883,0.0394,0.2444,0.0969,0.885,0.0203,0.0609,0.8175,0.0467,0.118,0.872,True
MLP (64-64),mlp,0.5,0.75,3,0.832,0.0968,0.0401,0.2316,0.0969,0.885,0.0122,0.0617,0.8172,0.0524,0.1187,0.755,True
MLP (64-64),mlp,0.5,1.0,3,0.8323,0.1048,0.0449,0.2444,0.0961,0.8787,0.0178,0.0633,0.8173,0.0542,0.1255,0.762,True
MLP (64-64),mlp,0.75,0.0,3,0.8307,0.1435,0.0709,0.4573,0.0966,0.8743,0.1793,0.0615,0.8158,0.074,0.1323,0.615,True
MLP (64-64),mlp,0.75,0.005,3,0.8312,0.1344,0.0677,0.453,0.0967,0.8785,0.1727,0.0621,0.815,0.0694,0.1288,0.642,True
MLP (64-64),mlp,0.75,0.05,3,0.8307,0.1028,0.065,0.2402,0.0974,0.8813,0.0752,0.0627,0.8153,0.0707,0.1265,0.614,True
MLP (64-64),mlp,0.75,0.25,3,0.83,0.0887,0.0389,0.2145,0.0986,0.89,0.0315,0.0635,0.8148,0.0409,0.1153,0.763,True
MLP (64-64),mlp,0.75,0.5,3,0.8325,0.0883,0.0411,0.2316,0.0963,0.8818,0.0223,0.0624,0.814,0.0497,0.1245,0.577,True
MLP (64-64),mlp,0.75,0.75,3,0.831,0.1018,0.0463,0.2402,0.0969,0.8793,0.0302,0.0621,0.8155,0.0534,0.1267,0.679,True
MLP (64-64),mlp,0.75,1.0,3,0.8318,0.0883,0.0371,0.2402,0.0967,0.8822,0.0218,0.0621,0.8177,0.0482,0.1208,0.943,True
MLP (64-64),mlp,1.0,0.0,3,0.8315,0.149,0.061,0.4615,0.0967,0.8802,0.177,0.0626,0.8162,0.0714,0.1263,0.673,True
MLP (64-64),mlp,1.0,0.005,3,0.8315,0.149,0.061,0.4615,0.0967,0.8802,0.177,0.0626,0.8162,0.0714,0.1263,0.664,True
MLP (64-64),mlp,1.0,0.05,3,0.8315,0.149,0.061,0.4615,0.0967,0.8802,0.177,0.0626,0.8162,0.0714,0.1263,0.655,True
MLP (64-64),mlp,1.0,0.25,3,0.8315,0.149,0.061,0.4615,0.0967,0.8802,0.177,0.0626,0.8162,0.0714,0.1263,0.662,True
MLP (64-64),mlp,1.0,0.5,3,0.8315,0.149,0.061,0.4615,0.0967,0.8802,0.177,0.0626,0.8162,0.0714,0.1263,0.666,True
MLP (64-64),mlp,1.0,0.75,3,0.8315,0.149,0.061,0.4615,0.0967,0.8802,0.177,0.0626,0.8162,0.0714,0.1263,0.687,True
MLP (64-64),mlp,1.0,1.0,3,0.8315,0.149,0.061,0.4615,0.0967,0.8802,0.177,0.0626,0.8162,0.0714,0.1263,0.663,True
