Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.05,0.25,1,0.5812,0.0849,0.0263,0.2036,0.1129,0.524,0.0109,0.0506,0.5983,0.0611,0.4535,0.059,True
Logistic Regression,logreg,0.05,0.5,1,0.6757,0.0601,0.0061,0.2243,0.1375,0.7008,0.0123,0.056,0.6887,0.0124,0.2905,0.061,True
Logistic Regression,logreg,0.05,0.75,1,0.7935,0.0223,0.005,0.1011,0.1267,0.9203,0.0079,0.0615,0.7958,0.0006,0.0787,0.089,True
Logistic Regression,logreg,0.05,1.0,1,0.7643,0.0388,0.0069,0.0791,0.1354,0.8572,0.0083,0.0605,0.7677,0.0118,0.1412,0.066,True
Logistic Regression,logreg,0.25,0.0,1,0.8167,0.138,0.0617,0.3957,0.1072,0.8788,0.1813,0.0653,0.8152,0.0469,0.127,0.468,True
Logistic Regression,logreg,0.25,0.005,1,0.8168,0.0733,0.0617,0.0982,0.1071,0.8787,0.0677,0.0654,0.8143,0.0465,0.1258,0.447,True
Logistic Regression,logreg,0.25,0.05,1,0.814,0.0503,0.0409,0.0692,0.1095,0.8848,0.0107,0.0662,0.8157,0.0295,0.1175,0.448,True
Logistic Regression,logreg,0.25,0.25,1,0.8127,0.0389,0.0328,0.0717,0.1112,0.8928,0.0147,0.0671,0.8127,0.0172,0.1085,0.278,True
Logistic Regression,logreg,0.25,0.5,1,0.8067,0.0246,0.0224,0.0482,0.1172,0.9138,0.0148,0.069,0.8102,0.0062,0.0857,0.231,True
Logistic Regression,logreg,0.25,0.75,1,0.8013,0.0175,0.0175,0.0746,0.1227,0.9378,0.0139,0.0716,0.8053,0.0052,0.0622,0.211,True
Logistic Regression,logreg,0.25,1.0,1,0.7963,0.0184,0.0139,0.0394,0.1274,0.9585,0.0141,0.0749,0.7995,0.0025,0.0437,0.249,True
Logistic Regression,logreg,0.5,0.0,1,0.812,0.1211,0.0302,0.3217,0.1129,0.9058,0.1628,0.07,0.8133,0.0184,0.0962,0.467,True
Logistic Regression,logreg,0.5,0.005,1,0.8112,0.1036,0.0297,0.3,0.1135,0.9067,0.1371,0.07,0.8128,0.0184,0.0953,0.437,True
Logistic Regression,logreg,0.5,0.05,1,0.8103,0.0211,0.0211,0.1185,0.1144,0.9098,0.0115,0.0706,0.8137,0.0107,0.0912,0.454,True
Logistic Regression,logreg,0.5,0.25,1,0.8092,0.021,0.021,0.1446,0.1155,0.9143,0.0145,0.0712,0.8127,0.0111,0.0882,0.433,True
Logistic Regression,logreg,0.5,0.5,1,0.8075,0.0189,0.0189,0.1576,0.117,0.9187,0.0157,0.0719,0.813,0.0092,0.0845,0.411,True
Logistic Regression,logreg,0.5,0.75,1,0.8057,0.0199,0.0159,0.0413,0.1188,0.9255,0.0194,0.0727,0.8102,0.0046,0.0767,0.314,True
Logistic Regression,logreg,0.5,1.0,1,0.8048,0.0151,0.0151,0.0587,0.1198,0.932,0.0166,0.0736,0.8085,0.0039,0.068,0.371,True
Logistic Regression,logreg,0.75,0.0,1,0.8092,0.1013,0.0177,0.2739,0.1159,0.9183,0.1538,0.0719,0.8125,0.0085,0.0857,0.522,True
Logistic Regression,logreg,0.75,0.005,1,0.8088,0.0992,0.0177,0.2652,0.1161,0.9187,0.1468,0.072,0.8125,0.0078,0.0853,0.462,True
Logistic Regression,logreg,0.75,0.05,1,0.8075,0.0177,0.0177,0.1489,0.1171,0.9193,0.0076,0.0722,0.812,0.0088,0.0832,0.48,True
Logistic Regression,logreg,0.75,0.25,1,0.8072,0.0163,0.0163,0.1576,0.1175,0.922,0.0138,0.0726,0.8132,0.0081,0.08,0.453,True
Logistic Regression,logreg,0.75,0.5,1,0.8068,0.0146,0.0146,0.1663,0.1179,0.9237,0.0135,0.0729,0.813,0.0072,0.0788,0.464,True
Logistic Regression,logreg,0.75,0.75,1,0.8063,0.0164,0.0148,0.175,0.1184,0.9258,0.0149,0.0732,0.812,0.0078,0.0762,0.44,True
Logistic Regression,logreg,0.75,1.0,1,0.8055,0.0188,0.0154,0.1837,0.1191,0.9283,0.0165,0.0736,0.8113,0.0055,0.0728,0.487,True
Logistic Regression,logreg,1.0,0.0,1,0.8075,0.0929,0.0139,0.2478,0.1175,0.9253,0.1488,0.073,0.812,0.005,0.0802,0.443,True
Logistic Regression,logreg,1.0,0.005,1,0.8075,0.0929,0.0139,0.2478,0.1175,0.9253,0.1488,0.073,0.812,0.005,0.0802,0.469,True
Logistic Regression,logreg,1.0,0.05,1,0.8075,0.0929,0.0139,0.2478,0.1175,0.9253,0.1488,0.073,0.812,0.005,0.0802,0.493,True
Logistic Regression,logreg,1.0,0.25,1,0.8075,0.0929,0.0139,0.2478,0.1175,0.9253,0.1488,0.073,0.812,0.005,0.0802,0.469,True
Logistic Regression,logreg,1.0,0.5,1,0.8075,0.0929,0.0139,0.2478,0.1175,0.9253,0.1488,0.073,0.812,0.005,0.0802,0.468,True
Logistic Regression,logreg,1.0,0.75,1,0.8075,0.0929,0.0139,0.2478,0.1175,0.9253,0.1488,0.073,0.812,0.005,0.0802,0.462,True
Logistic Regression,logreg,1.0,1.0,1,0.8075,0.0929,0.0139,0.2478,0.1175,0.9253,0.1488,0.073,0.812,0.005,0.0802,0.464,True
MLP (64-64),mlp,0.0,0.0,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0126,0.0273,0.2202,0.0,1.0,0.175,True
MLP (64-64),mlp,0.0,0.005,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0067,0.0273,0.2202,0.0,1.0,0.201,True
MLP (64-64),mlp,0.0,0.05,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0013,0.0274,0.2202,0.0,1.0,0.2,True
MLP (64-64),mlp,0.0,0.25,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0006,0.0274,0.2202,0.0,1.0,0.369,True
MLP (64-64),mlp,0.0,0.5,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0007,0.0274,0.2202,0.0,1.0,0.548,True
MLP (64-64),mlp,0.0,0.75,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0001,0.0278,0.2202,0.0,1.0,1.418,True
MLP (64-64),mlp,0.0,1.0,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0,0.0508,0.2202,0.0,1.0,0.578,True
MLP (64-64),mlp,0.005,0.0,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.098,0.0296,0.2202,0.0,1.0,1.204,True
MLP (64-64),mlp,0.005,0.005,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0124,0.0296,0.2202,0.0,1.0,0.822,True
MLP (64-64),mlp,0.005,0.05,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0084,0.0297,0.2202,0.0,1.0,0.569,True
MLP (64-64),mlp,0.005,0.25,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0065,0.0309,0.2202,0.0,1.0,0.319,True
MLP (64-64),mlp,0.005,0.5,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0042,0.0346,0.2202,0.0,1.0,0.297,True
MLP (64-64),mlp,0.005,0.75,1,0.2228,0.0,0.0,0.0,0.0274,0.0,0.0002,0.0408,0.2202,0.0,1.0,0.726,True
MLP (64-64),mlp,0.005,1.0,1,0.7772,0.0,0.0,0.0,0.1434,,0.0,0.0829,0.7798,0.0,0.0,1.999,True
MLP (64-64),mlp,0.05,0.0,1,0.7645,0.2472,0.0909,0.2593,0.1039,0.72,0.1578,0.0432,0.7712,0.0691,0.276,0.471,True
MLP (64-64),mlp,0.05,0.005,1,0.7637,0.093,0.0587,0.2493,0.1036,0.7172,0.033,0.0431,0.764,0.0241,0.2868,0.397,True
MLP (64-64),mlp,0.05,0.05,1,0.7612,0.0227,0.0158,0.2093,0.1075,0.7283,0.0193,0.0441,0.7697,0.0117,0.2715,0.488,True
MLP (64-64),mlp,0.05,0.25,1,0.7858,0.0532,0.0342,0.1593,0.1071,0.7773,0.0183,0.0465,0.791,0.0075,0.2252,0.449,True
MLP (64-64),mlp,0.05,0.5,1,0.7708,0.0247,0.0247,0.0651,0.1248,0.8233,0.003,0.0523,0.7807,0.0187,0.1695,0.331,True
MLP (64-64),mlp,0.05,0.75,1,0.7772,0.0,0.0,0.0,0.1434,,0.0008,0.0626,0.7798,0.0,0.0,0.402,True
MLP (64-64),mlp,0.05,1.0,1,0.7772,0.0,0.0,0.0,0.1434,,0.0021,0.0822,0.7798,0.0,0.0,0.736,True
MLP (64-64),mlp,0.25,0.0,1,0.817,0.1369,0.0758,0.2022,0.1041,0.8552,0.1784,0.0625,0.8222,0.0666,0.1457,0.478,True
MLP (64-64),mlp,0.25,0.005,1,0.8163,0.0948,0.0773,0.097,0.1045,0.8558,0.065,0.0623,0.8213,0.0692,0.1458,0.476,True
MLP (64-64),mlp,0.25,0.05,1,0.8152,0.0606,0.0595,0.0774,0.1063,0.8643,0.018,0.0631,0.8227,0.0485,0.1395,0.497,True
MLP (64-64),mlp,0.25,0.25,1,0.8148,0.0709,0.0709,0.0967,0.1061,0.861,0.0248,0.064,0.8183,0.0651,0.1425,0.447,True
MLP (64-64),mlp,0.25,0.5,1,0.8185,0.0659,0.0641,0.0903,0.1061,0.8793,0.0208,0.0661,0.8192,0.0593,0.12,0.55,True
MLP (64-64),mlp,0.25,0.75,1,0.8167,0.0581,0.0567,0.0742,0.1077,0.8838,0.0156,0.0686,0.8185,0.0577,0.118,0.554,True
MLP (64-64),mlp,0.25,1.0,1,0.8098,0.0567,0.0444,0.0723,0.1148,0.911,0.0193,0.0727,0.8108,0.0428,0.0913,0.395,True
MLP (64-64),mlp,0.5,0.0,1,0.816,0.1079,0.0736,0.1278,0.1065,0.8695,0.1709,0.0663,0.8192,0.0688,0.1313,0.543,True
MLP (64-64),mlp,0.5,0.005,1,0.816,0.1068,0.0752,0.121,0.1064,0.8685,0.1494,0.0663,0.819,0.0688,0.1322,0.544,True
MLP (64-64),mlp,0.5,0.05,1,0.815,0.0653,0.0619,0.0886,0.1074,0.8722,0.0448,0.0665,0.821,0.0587,0.1298,0.563,True
MLP (64-64),mlp,0.5,0.25,1,0.818,0.0524,0.0524,0.0624,0.1063,0.8782,0.0177,0.0674,0.8227,0.0563,0.1222,0.608,True
MLP (64-64),mlp,0.5,0.5,1,0.817,0.0502,0.0502,0.0818,0.1081,0.8892,0.0269,0.0688,0.8187,0.0519,0.1122,0.535,True
MLP (64-64),mlp,0.5,0.75,1,0.813,0.0505,0.0493,0.1185,0.1117,0.9002,0.0237,0.0721,0.8155,0.0485,0.1003,0.32,True
MLP (64-64),mlp,0.5,1.0,1,0.8135,0.0595,0.0553,0.0764,0.1097,0.8837,0.0218,0.0695,0.8155,0.0594,0.115,0.47,True
MLP (64-64),mlp,0.75,0.0,1,0.816,0.1129,0.0697,0.1717,0.1073,0.8762,0.158,0.0682,0.8187,0.07,0.1272,0.556,True
MLP (64-64),mlp,0.75,0.005,1,0.817,0.1016,0.0694,0.126,0.1066,0.8752,0.1512,0.0679,0.8183,0.0689,0.1278,0.549,True
MLP (64-64),mlp,0.75,0.05,1,0.8162,0.0753,0.067,0.1173,0.1072,0.8763,0.0542,0.0682,0.8197,0.0644,0.1252,0.594,True
MLP (64-64),mlp,0.75,0.25,1,0.8187,0.0599,0.0541,0.0794,0.1064,0.8828,0.0218,0.0685,0.8197,0.0536,0.1188,0.557,True
MLP (64-64),mlp,0.75,0.5,1,0.8167,0.0487,0.0442,0.0542,0.1076,0.8822,0.0151,0.0681,0.8192,0.0348,0.12,0.657,True
MLP (64-64),mlp,0.75,0.75,1,0.8195,0.0554,0.0525,0.0667,0.1058,0.882,0.0184,0.0684,0.8213,0.0538,0.1188,0.614,True
MLP (64-64),mlp,0.75,1.0,1,0.8162,0.0507,0.0507,0.0717,0.1082,0.8857,0.0266,0.0697,0.8215,0.0521,0.115,0.609,True
MLP (64-64),mlp,1.0,0.0,1,0.8163,0.0964,0.065,0.1118,0.1074,0.8788,0.1585,0.0689,0.8193,0.0665,0.1228,0.566,True
MLP (64-64),mlp,1.0,0.005,1,0.8163,0.0964,0.065,0.1118,0.1074,0.8788,0.1585,0.0689,0.8193,0.0665,0.1228,0.583,True
MLP (64-64),mlp,1.0,0.05,1,0.8163,0.0964,0.065,0.1118,0.1074,0.8788,0.1585,0.0689,0.8193,0.0665,0.1228,0.574,True
MLP (64-64),mlp,1.0,0.25,1,0.8163,0.0964,0.065,0.1118,0.1074,0.8788,0.1585,0.0689,0.8193,0.0665,0.1228,0.572,True
MLP (64-64),mlp,1.0,0.5,1,0.8163,0.0964,0.065,0.1118,0.1074,0.8788,0.1585,0.0689,0.8193,0.0665,0.1228,0.578,True
MLP (64-64),mlp,1.0,0.75,1,0.8163,0.0964,0.065,0.1118,0.1074,0.8788,0.1585,0.0689,0.8193,0.0665,0.1228,0.577,True
MLP (64-64),mlp,1.0,1.0,1,0.8163,0.0964,0.065,0.1118,0.1074,0.8788,0.1585,0.0689,0.8193,0.0665,0.1228,0.579,True
