Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.5,0.005,0,0.7032,0.2953,0.2953,0.2639,0.18,0.7284,0.1484,0.094,0.7118,0.3109,0.2714,0.476,True
Logistic Regression,logreg,0.5,0.05,0,0.7012,0.1014,0.1014,0.0722,0.1827,0.734,0.0614,0.0943,0.7086,0.0966,0.2624,0.504,True
Logistic Regression,logreg,0.5,0.25,0,0.701,0.0053,0.0053,0.0483,0.1869,0.7496,0.0008,0.0962,0.7072,0.013,0.2464,0.36,True
Logistic Regression,logreg,0.5,0.5,0,0.7002,0.021,0.021,0.0365,0.1937,0.7748,0.0006,0.0983,0.7037,0.0012,0.2209,0.304,True
Logistic Regression,logreg,0.5,0.75,0,0.7,0.0269,0.0269,0.03,0.1956,0.7824,0.0005,0.0997,0.7051,0.0082,0.2135,0.455,True
Logistic Regression,logreg,0.5,1.0,0,0.6976,0.047,0.047,0.0426,0.2043,0.8138,0.0003,0.1027,0.7042,0.0193,0.1844,0.332,True
Logistic Regression,logreg,0.75,0.0,0,0.7016,0.2958,0.2958,0.2827,0.1898,0.7628,0.1558,0.0983,0.7111,0.3118,0.2399,0.488,True
Logistic Regression,logreg,0.75,0.005,0,0.7015,0.2931,0.2931,0.28,0.1898,0.7625,0.1523,0.0983,0.7114,0.2986,0.2392,0.488,True
Logistic Regression,logreg,0.75,0.05,0,0.7018,0.2296,0.2296,0.2238,0.1902,0.765,0.1211,0.0983,0.7114,0.2249,0.234,0.482,True
Logistic Regression,logreg,0.75,0.25,0,0.7005,0.0274,0.0274,0.0306,0.1943,0.7785,0.0037,0.0994,0.7045,0.0017,0.2183,0.352,True
Logistic Regression,logreg,0.75,0.5,0,0.7008,0.022,0.022,0.0342,0.1937,0.7768,0.0012,0.0999,0.7056,0.0034,0.22,0.48,True
Logistic Regression,logreg,0.75,0.75,0,0.7012,0.0246,0.0246,0.0322,0.1945,0.7814,0.0002,0.1008,0.705,0.0023,0.2146,0.475,True
Logistic Regression,logreg,0.75,1.0,0,0.7011,0.0357,0.0357,0.024,0.1974,0.7937,0.0003,0.1018,0.7042,0.0098,0.2036,0.414,True
Logistic Regression,logreg,1.0,0.0,0,0.7017,0.2876,0.2876,0.2916,0.194,0.7805,0.1539,0.1007,0.7094,0.2866,0.2204,0.496,True
Logistic Regression,logreg,1.0,0.005,0,0.7017,0.2876,0.2876,0.2916,0.194,0.7805,0.1539,0.1007,0.7094,0.2866,0.2204,0.488,True
Logistic Regression,logreg,1.0,0.05,0,0.7017,0.2876,0.2876,0.2916,0.194,0.7805,0.1539,0.1007,0.7094,0.2866,0.2204,0.495,True
Logistic Regression,logreg,1.0,0.25,0,0.7017,0.2876,0.2876,0.2916,0.194,0.7805,0.1539,0.1007,0.7094,0.2866,0.2204,0.491,True
Logistic Regression,logreg,1.0,0.5,0,0.7017,0.2876,0.2876,0.2916,0.194,0.7805,0.1539,0.1007,0.7094,0.2866,0.2204,0.5,True
Logistic Regression,logreg,1.0,0.75,0,0.7017,0.2876,0.2876,0.2916,0.194,0.7805,0.1539,0.1007,0.7094,0.2866,0.2204,0.494,True
Logistic Regression,logreg,1.0,1.0,0,0.7017,0.2876,0.2876,0.2916,0.194,0.7805,0.1539,0.1007,0.7094,0.2866,0.2204,0.495,True
MLP (64-64),mlp,0.0,0.0,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0,0.0451,0.3712,0.0,1.0,0.491,True
MLP (64-64),mlp,0.0,0.005,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0,0.0451,0.3712,0.0,1.0,0.487,True
MLP (64-64),mlp,0.0,0.05,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0,0.0451,0.3712,0.0,1.0,0.477,True
MLP (64-64),mlp,0.0,0.25,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0,0.0451,0.3712,0.0,1.0,0.595,True
MLP (64-64),mlp,0.0,0.5,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0,0.0451,0.3712,0.0,1.0,0.872,True
MLP (64-64),mlp,0.0,0.75,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0,0.0452,0.3712,0.0,1.0,0.972,True
MLP (64-64),mlp,0.0,1.0,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0001,0.0892,0.3712,0.0,1.0,0.544,True
MLP (64-64),mlp,0.005,0.0,0,0.3833,0.0008,0.0008,0.0012,0.0452,0.0007,0.0679,0.0463,0.3722,0.0011,0.999,3.81,True
MLP (64-64),mlp,0.005,0.005,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0136,0.0464,0.3712,0.0,1.0,4.569,True
MLP (64-64),mlp,0.005,0.05,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0028,0.0468,0.3712,0.0,1.0,3.913,True
MLP (64-64),mlp,0.005,0.25,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0014,0.0476,0.3712,0.0,1.0,1.917,True
MLP (64-64),mlp,0.005,0.5,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0006,0.0494,0.3712,0.0,1.0,1.325,True
MLP (64-64),mlp,0.005,0.75,0,0.3826,0.0,0.0,0.0,0.0451,0.0,0.0003,0.0536,0.3712,0.0,1.0,0.95,True
MLP (64-64),mlp,0.005,1.0,0,0.6174,0.0,0.0,0.0,0.3098,,0.0,0.1187,0.6288,0.0,0.0,2.198,True
MLP (64-64),mlp,0.05,0.0,0,0.5677,0.1979,0.1979,0.2542,0.0795,0.2499,0.1197,0.0585,0.5657,0.1833,0.7421,2.474,True
MLP (64-64),mlp,0.05,0.005,0,0.5707,0.1043,0.1043,0.1052,0.0822,0.2613,0.0715,0.0586,0.5704,0.1177,0.7328,2.986,True
MLP (64-64),mlp,0.05,0.05,0,0.5735,0.0735,0.0735,0.1444,0.0841,0.2695,0.0021,0.06,0.5731,0.0577,0.7235,3.476,True
MLP (64-64),mlp,0.05,0.25,0,0.5267,0.0435,0.0435,0.1078,0.078,0.2113,0.0006,0.0618,0.5271,0.0139,0.7843,1.493,True
MLP (64-64),mlp,0.05,0.5,0,0.5872,0.0612,0.0612,0.1162,0.0975,0.3234,0.001,0.0658,0.5842,0.0225,0.6768,3.126,True
MLP (64-64),mlp,0.05,0.75,0,0.6548,0.0025,0.0025,0.0624,0.1435,0.5322,0.0026,0.0793,0.6597,0.0067,0.4559,2.385,True
MLP (64-64),mlp,0.05,1.0,0,0.6174,0.0,0.0,0.0,0.3098,,0.0006,0.1194,0.6288,0.0,0.0,1.055,True
MLP (64-64),mlp,0.25,0.0,0,0.7116,0.264,0.264,0.2385,0.1484,0.632,0.1549,0.0804,0.7161,0.2842,0.3653,1.592,True
MLP (64-64),mlp,0.25,0.005,0,0.712,0.2241,0.2241,0.1808,0.1478,0.6308,0.132,0.0801,0.7189,0.2477,0.3635,1.62,True
MLP (64-64),mlp,0.25,0.05,0,0.7037,0.0159,0.0159,0.0777,0.1459,0.6099,0.001,0.0791,0.711,0.0115,0.3836,1.744,True
MLP (64-64),mlp,0.25,0.25,0,0.7175,0.0281,0.0281,0.0935,0.1582,0.6787,0.0007,0.0847,0.7204,0.0289,0.3126,1.948,True
MLP (64-64),mlp,0.25,0.5,0,0.7111,0.0076,0.0076,0.047,0.1647,0.6893,0.003,0.0862,0.7181,0.0041,0.3081,1.354,True
MLP (64-64),mlp,0.25,0.75,0,0.716,0.0103,0.0103,0.0362,0.1687,0.7158,0.0042,0.0895,0.7193,0.0007,0.2797,1.973,True
MLP (64-64),mlp,0.25,1.0,0,0.7052,0.027,0.027,0.0317,0.1897,0.7726,0.0042,0.097,0.7114,0.0125,0.2212,1.414,True
MLP (64-64),mlp,0.5,0.0,0,0.7213,0.2394,0.2394,0.2172,0.162,0.7017,0.1568,0.0887,0.7286,0.2676,0.2926,1.783,True
MLP (64-64),mlp,0.5,0.005,0,0.7237,0.2376,0.2376,0.2128,0.1604,0.7011,0.1458,0.0876,0.7298,0.2569,0.2896,1.739,True
MLP (64-64),mlp,0.5,0.05,0,0.7267,0.0871,0.0871,0.0615,0.1605,0.7089,0.0675,0.0882,0.7258,0.0975,0.2838,1.669,True
MLP (64-64),mlp,0.5,0.25,0,0.7226,0.0052,0.0052,0.0621,0.1658,0.7204,0.0023,0.0906,0.7236,0.0197,0.2694,2.498,True
MLP (64-64),mlp,0.5,0.5,0,0.7201,0.012,0.012,0.0693,0.1639,0.7065,0.0014,0.089,0.7237,0.0189,0.2835,2.101,True
MLP (64-64),mlp,0.5,0.75,0,0.7246,0.0003,0.0003,0.0554,0.1709,0.7478,0.0032,0.0935,0.7248,0.0225,0.2498,2.373,True
MLP (64-64),mlp,0.5,1.0,0,0.7253,0.0106,0.0106,0.0404,0.1739,0.7643,0.0009,0.0959,0.7235,0.0088,0.2321,2.414,True
MLP (64-64),mlp,0.75,0.0,0,0.727,0.2355,0.2355,0.2218,0.165,0.7288,0.1589,0.092,0.7332,0.2495,0.2678,2.084,True
MLP (64-64),mlp,0.75,0.005,0,0.7249,0.228,0.228,0.1997,0.1663,0.7285,0.1498,0.0918,0.7321,0.2411,0.2669,1.646,True
MLP (64-64),mlp,0.75,0.05,0,0.7286,0.1718,0.1718,0.1571,0.162,0.7202,0.1213,0.0906,0.7334,0.1896,0.2744,1.725,True
MLP (64-64),mlp,0.75,0.25,0,0.7239,0.0096,0.0096,0.0526,0.1679,0.7327,0.0072,0.0924,0.7243,0.0079,0.2603,1.667,True
MLP (64-64),mlp,0.75,0.5,0,0.7239,0.0172,0.0172,0.0656,0.1701,0.7423,0.0043,0.0939,0.7257,0.0092,0.2493,2.106,True
MLP (64-64),mlp,0.75,0.75,0,0.7252,0.0105,0.0105,0.0683,0.1664,0.7298,0.0035,0.093,0.7238,0.0265,0.265,1.921,True
MLP (64-64),mlp,0.75,1.0,0,0.7254,0.0127,0.0127,0.0458,0.1708,0.7498,0.0008,0.0946,0.7239,0.0073,0.2423,2.957,True
MLP (64-64),mlp,1.0,0.0,0,0.726,0.2221,0.2221,0.2046,0.1681,0.7396,0.1542,0.0928,0.7327,0.2496,0.2571,1.949,True
MLP (64-64),mlp,1.0,0.005,0,0.726,0.2221,0.2221,0.2046,0.1681,0.7396,0.1542,0.0928,0.7327,0.2496,0.2571,1.944,True
MLP (64-64),mlp,1.0,0.05,0,0.726,0.2221,0.2221,0.2046,0.1681,0.7396,0.1542,0.0928,0.7327,0.2496,0.2571,2.007,True
MLP (64-64),mlp,1.0,0.25,0,0.726,0.2221,0.2221,0.2046,0.1681,0.7396,0.1542,0.0928,0.7327,0.2496,0.2571,1.708,True
MLP (64-64),mlp,1.0,0.5,0,0.726,0.2221,0.2221,0.2046,0.1681,0.7396,0.1542,0.0928,0.7327,0.2496,0.2571,1.558,True
MLP (64-64),mlp,1.0,0.75,0,0.726,0.2221,0.2221,0.2046,0.1681,0.7396,0.1542,0.0928,0.7327,0.2496,0.2571,1.779,True
MLP (64-64),mlp,1.0,1.0,0,0.726,0.2221,0.2221,0.2046,0.1681,0.7396,0.1542,0.0928,0.7327,0.2496,0.2571,1.564,True
