Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.25,0.5,2,0.7424,0.0037,0.0037,0.1118,0.0873,0.2682,0.0049,0.0836,0.7373,0.0074,0.7388,1.072,True
Logistic Regression,logreg,0.25,0.75,2,0.7461,0.0112,0.0112,0.1032,0.0918,0.2905,0.0044,0.0873,0.7404,0.0102,0.7169,1.088,True
Logistic Regression,logreg,0.25,1.0,2,0.7449,0.0162,0.0162,0.0978,0.0994,0.3171,0.0048,0.0923,0.7395,0.0064,0.6898,1.203,True
Logistic Regression,logreg,0.5,0.0,2,0.748,0.1041,0.1041,0.0736,0.0918,0.2934,0.0865,0.084,0.7405,0.1005,0.7164,1.639,True
Logistic Regression,logreg,0.5,0.005,2,0.748,0.1005,0.1005,0.0711,0.0919,0.2936,0.0835,0.084,0.7403,0.0957,0.717,1.158,True
Logistic Regression,logreg,0.5,0.05,2,0.7489,0.0663,0.0663,0.0408,0.0913,0.2925,0.0565,0.0844,0.7429,0.0693,0.7178,0.976,True
Logistic Regression,logreg,0.5,0.25,2,0.7481,0.0161,0.0161,0.1022,0.0923,0.2953,0.0071,0.0863,0.7435,0.0104,0.7126,1.032,True
Logistic Regression,logreg,0.5,0.5,2,0.7484,0.0155,0.0155,0.1035,0.0945,0.304,0.0055,0.0877,0.7419,0.0081,0.7048,0.905,True
Logistic Regression,logreg,0.5,0.75,2,0.7496,0.0166,0.0166,0.1038,0.0963,0.3128,0.005,0.0892,0.743,0.0095,0.6957,0.951,True
Logistic Regression,logreg,0.5,1.0,2,0.7501,0.0159,0.0159,0.1031,0.0989,0.3233,0.0047,0.0909,0.743,0.0069,0.6839,1.026,True
Logistic Regression,logreg,0.75,0.0,2,0.7487,0.1099,0.1099,0.0826,0.098,0.3177,0.0903,0.0871,0.744,0.1142,0.6915,0.972,True
Logistic Regression,logreg,0.75,0.005,2,0.7487,0.1079,0.1079,0.0811,0.0979,0.3173,0.0892,0.0871,0.7444,0.1122,0.6919,0.981,True
Logistic Regression,logreg,0.75,0.05,2,0.7492,0.0977,0.0977,0.0743,0.0976,0.3168,0.0789,0.0872,0.7449,0.1013,0.6936,1.026,True
Logistic Regression,logreg,0.75,0.25,2,0.7502,0.0466,0.0466,0.0644,0.0965,0.3144,0.0317,0.0883,0.7443,0.0372,0.6942,0.869,True
Logistic Regression,logreg,0.75,0.5,2,0.7487,0.0182,0.0182,0.1006,0.098,0.3177,0.0064,0.0895,0.7432,0.0095,0.6909,0.939,True
Logistic Regression,logreg,0.75,0.75,2,0.7494,0.0178,0.0178,0.0984,0.0986,0.321,0.0065,0.0901,0.7425,0.0114,0.687,0.933,True
Logistic Regression,logreg,0.75,1.0,2,0.7498,0.0177,0.0177,0.1001,0.0994,0.3246,0.0057,0.0906,0.7425,0.0091,0.6844,0.888,True
Logistic Regression,logreg,1.0,0.0,2,0.7479,0.1216,0.1216,0.1004,0.102,0.3315,0.0925,0.089,0.7433,0.1219,0.677,0.909,True
Logistic Regression,logreg,1.0,0.005,2,0.7479,0.1216,0.1216,0.1004,0.102,0.3315,0.0925,0.089,0.7433,0.1219,0.677,0.882,True
Logistic Regression,logreg,1.0,0.05,2,0.7479,0.1216,0.1216,0.1004,0.102,0.3315,0.0925,0.089,0.7433,0.1219,0.677,0.959,True
Logistic Regression,logreg,1.0,0.25,2,0.7479,0.1216,0.1216,0.1004,0.102,0.3315,0.0925,0.089,0.7433,0.1219,0.677,1.056,True
Logistic Regression,logreg,1.0,0.5,2,0.7479,0.1216,0.1216,0.1004,0.102,0.3315,0.0925,0.089,0.7433,0.1219,0.677,0.886,True
Logistic Regression,logreg,1.0,0.75,2,0.7479,0.1216,0.1216,0.1004,0.102,0.3315,0.0925,0.089,0.7433,0.1219,0.677,0.887,True
Logistic Regression,logreg,1.0,1.0,2,0.7479,0.1216,0.1216,0.1004,0.102,0.3315,0.0925,0.089,0.7433,0.1219,0.677,0.928,True
MLP (64-64),mlp,0.0,0.0,2,0.6313,0.0109,0.0109,0.0162,0.0628,0.0577,0.0141,0.053,0.6304,0.0062,0.9445,4.762,True
MLP (64-64),mlp,0.0,0.005,2,0.6264,0.0079,0.0079,0.055,0.0627,0.053,0.0065,0.053,0.6277,0.0101,0.9482,4.175,True
MLP (64-64),mlp,0.0,0.05,2,0.5937,0.0203,0.0203,0.0628,0.0612,0.0185,0.0047,0.0545,0.5929,0.0187,0.9832,1.604,True
MLP (64-64),mlp,0.0,0.25,2,0.5758,0.0,0.0,0.0,0.0602,0.0,0.0001,0.0599,0.5763,0.0,1.0,0.354,True
MLP (64-64),mlp,0.0,0.5,2,0.5758,0.0,0.0,0.0,0.0602,0.0,0.0003,0.06,0.5763,0.0,1.0,0.451,True
MLP (64-64),mlp,0.0,0.75,2,0.5758,0.0,0.0,0.0,0.0602,0.0,0.0002,0.0601,0.5763,0.0,1.0,0.51,True
MLP (64-64),mlp,0.0,1.0,2,0.4242,0.0,0.0,0.0,0.6787,,0.0,0.1561,0.4237,0.0,0.0,0.682,True
MLP (64-64),mlp,0.005,0.0,2,0.6747,0.0235,0.0235,0.0174,0.0653,0.1089,0.0296,0.0535,0.6767,0.0123,0.8916,3.129,True
MLP (64-64),mlp,0.005,0.005,2,0.6721,0.0008,0.0008,0.0651,0.0655,0.1071,0.0155,0.0536,0.6767,0.0098,0.8914,3.693,True
MLP (64-64),mlp,0.005,0.05,2,0.6736,0.009,0.009,0.0889,0.0653,0.1078,0.0023,0.0538,0.6777,0.0176,0.8888,3.504,True
MLP (64-64),mlp,0.005,0.25,2,0.6369,0.0109,0.0109,0.0176,0.0636,0.0659,0.0024,0.0549,0.6407,0.001,0.9324,1.734,True
MLP (64-64),mlp,0.005,0.5,2,0.5758,0.0,0.0,0.0,0.0602,0.0,0.0029,0.0558,0.5763,0.0,1.0,3.243,True
MLP (64-64),mlp,0.005,0.75,2,0.5758,0.0,0.0,0.0,0.0602,0.0,0.0061,0.0598,0.5763,0.0,1.0,2.51,True
MLP (64-64),mlp,0.005,1.0,2,0.5758,0.0,0.0,0.0,0.0602,0.0,0.0,0.1246,0.5763,0.0,1.0,1.163,True
MLP (64-64),mlp,0.05,0.0,2,0.7377,0.0306,0.0306,0.0667,0.0744,0.2137,0.0599,0.0593,0.7373,0.0334,0.7934,2.525,True
MLP (64-64),mlp,0.05,0.005,2,0.7361,0.0156,0.0156,0.0945,0.0742,0.2111,0.049,0.0594,0.7367,0.0179,0.795,2.589,True
MLP (64-64),mlp,0.05,0.05,2,0.7292,0.0273,0.0273,0.1612,0.0738,0.2008,0.0066,0.06,0.7296,0.0238,0.8063,2.306,True
MLP (64-64),mlp,0.05,0.25,2,0.7276,0.0008,0.0008,0.1098,0.0736,0.198,0.0042,0.063,0.7266,0.0033,0.8111,1.388,True
MLP (64-64),mlp,0.05,0.5,2,0.7399,0.0022,0.0022,0.1185,0.0761,0.2229,0.006,0.0659,0.7387,0.0016,0.7828,1.843,True
MLP (64-64),mlp,0.05,0.75,2,0.7438,0.0036,0.0036,0.1089,0.0808,0.246,0.0074,0.0737,0.7414,0.012,0.7611,2.302,True
MLP (64-64),mlp,0.05,1.0,2,0.7255,0.0142,0.0142,0.0511,0.1033,0.3027,0.0069,0.0927,0.7253,0.0119,0.702,1.794,True
MLP (64-64),mlp,0.25,0.0,2,0.7593,0.0674,0.0674,0.049,0.0878,0.2947,0.0913,0.072,0.765,0.0678,0.7157,2.019,True
MLP (64-64),mlp,0.25,0.005,2,0.76,0.0647,0.0647,0.0514,0.0877,0.2956,0.0851,0.0719,0.7638,0.0636,0.7143,1.836,True
MLP (64-64),mlp,0.25,0.05,2,0.7603,0.0144,0.0144,0.1246,0.088,0.2971,0.0347,0.0737,0.7656,0.0115,0.7139,1.813,True
MLP (64-64),mlp,0.25,0.25,2,0.7611,0.0077,0.0077,0.1522,0.0901,0.3067,0.0074,0.0768,0.7662,0.0043,0.7067,2.572,True
MLP (64-64),mlp,0.25,0.5,2,0.7586,0.0046,0.0046,0.1347,0.0869,0.2904,0.0056,0.077,0.7627,0.0044,0.7226,2.032,True
MLP (64-64),mlp,0.25,0.75,2,0.7579,0.0102,0.0102,0.1298,0.0883,0.2945,0.0063,0.0804,0.7616,0.0058,0.7179,1.522,True
MLP (64-64),mlp,0.25,1.0,2,0.7605,0.0105,0.0105,0.118,0.0898,0.3045,0.006,0.0821,0.7632,0.0026,0.7085,2.527,True
MLP (64-64),mlp,0.5,0.0,2,0.7653,0.0848,0.0848,0.0726,0.0944,0.3305,0.1014,0.0773,0.7664,0.0845,0.6817,1.968,True
MLP (64-64),mlp,0.5,0.005,2,0.7645,0.0812,0.0812,0.0664,0.0948,0.3305,0.098,0.0778,0.7671,0.0794,0.6812,2.089,True
MLP (64-64),mlp,0.5,0.05,2,0.7637,0.0593,0.0593,0.0734,0.0963,0.3351,0.0763,0.0786,0.7688,0.0534,0.6791,2.315,True
MLP (64-64),mlp,0.5,0.25,2,0.7618,0.0169,0.0169,0.1638,0.0952,0.3278,0.0084,0.0791,0.7647,0.0136,0.6856,2.22,True
MLP (64-64),mlp,0.5,0.5,2,0.7634,0.0087,0.0087,0.1545,0.0912,0.3144,0.0062,0.0779,0.7673,0.0074,0.6964,2.386,True
MLP (64-64),mlp,0.5,0.75,2,0.7638,0.0045,0.0045,0.1345,0.0952,0.3312,0.007,0.0834,0.7654,0.0045,0.6845,1.767,True
MLP (64-64),mlp,0.5,1.0,2,0.7622,0.0089,0.0089,0.1322,0.0982,0.3402,0.0049,0.0846,0.7616,0.0009,0.6747,2.035,True
MLP (64-64),mlp,0.75,0.0,2,0.7667,0.0851,0.0851,0.07,0.0982,0.3479,0.1024,0.0792,0.7684,0.0889,0.6633,2.206,True
MLP (64-64),mlp,0.75,0.005,2,0.7671,0.0858,0.0858,0.0738,0.0986,0.3503,0.1022,0.0792,0.7709,0.0867,0.6636,2.09,True
MLP (64-64),mlp,0.75,0.05,2,0.7662,0.0836,0.0836,0.0741,0.1011,0.3588,0.0935,0.0814,0.7665,0.0821,0.6524,2.037,True
MLP (64-64),mlp,0.75,0.25,2,0.7639,0.0294,0.0294,0.1125,0.096,0.3343,0.0558,0.0789,0.766,0.0312,0.6781,2.176,True
MLP (64-64),mlp,0.75,0.5,2,0.7607,0.019,0.019,0.1743,0.1009,0.3483,0.0124,0.0824,0.7676,0.0229,0.6591,2.334,True
MLP (64-64),mlp,0.75,0.75,2,0.7612,0.0085,0.0085,0.152,0.1035,0.3594,0.0108,0.0838,0.7659,0.0176,0.6528,2.334,True
MLP (64-64),mlp,0.75,1.0,2,0.7628,0.0047,0.0047,0.1497,0.0955,0.3304,0.0114,0.081,0.767,0.009,0.6809,2.045,True
MLP (64-64),mlp,1.0,0.0,2,0.7675,0.0964,0.0964,0.0859,0.1013,0.3619,0.1062,0.0813,0.7669,0.0928,0.6508,2.159,True
MLP (64-64),mlp,1.0,0.005,2,0.7675,0.0964,0.0964,0.0859,0.1013,0.3619,0.1062,0.0813,0.7669,0.0928,0.6508,2.06,True
MLP (64-64),mlp,1.0,0.05,2,0.7675,0.0964,0.0964,0.0859,0.1013,0.3619,0.1062,0.0813,0.7669,0.0928,0.6508,2.165,True
MLP (64-64),mlp,1.0,0.25,2,0.7675,0.0964,0.0964,0.0859,0.1013,0.3619,0.1062,0.0813,0.7669,0.0928,0.6508,2.067,True
MLP (64-64),mlp,1.0,0.5,2,0.7675,0.0964,0.0964,0.0859,0.1013,0.3619,0.1062,0.0813,0.7669,0.0928,0.6508,2.07,True
MLP (64-64),mlp,1.0,0.75,2,0.7675,0.0964,0.0964,0.0859,0.1013,0.3619,0.1062,0.0813,0.7669,0.0928,0.6508,2.168,True
MLP (64-64),mlp,1.0,1.0,2,0.7675,0.0964,0.0964,0.0859,0.1013,0.3619,0.1062,0.0813,0.7669,0.0928,0.6508,2.096,True
