Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.05,0.05,5,0.57,0.1048,0.1048,0.0928,0.1073,0.44,0.0515,0.0569,0.65,0.0289,0.58,0.026,True
MLP (64-64),mlp,0.05,0.25,5,0.655,0.061,0.061,0.1765,0.1301,0.595,0.0335,0.0641,0.69,0.0384,0.45,0.043,True
MLP (64-64),mlp,0.05,0.5,5,0.645,0.0473,0.0473,0.115,0.1208,0.555,0.0174,0.0617,0.71,0.0154,0.48,0.036,True
MLP (64-64),mlp,0.05,0.75,5,0.73,0.0843,0.0843,0.1845,0.1605,0.82,0.0022,0.0754,0.72,0.0109,0.22,0.06,True
MLP (64-64),mlp,0.05,1.0,5,0.72,0.0,0.0,0.0,0.1944,,0.001,0.071,0.7,0.0,0.0,0.022,True
MLP (64-64),mlp,0.25,0.0,5,0.7,0.2245,0.2245,0.2369,0.141,0.69,0.1356,0.0858,0.725,0.1029,0.325,0.026,True
MLP (64-64),mlp,0.25,0.005,5,0.705,0.2171,0.2171,0.2369,0.1371,0.685,0.1272,0.0856,0.72,0.0954,0.33,0.024,True
MLP (64-64),mlp,0.25,0.05,5,0.7,0.0239,0.0239,0.0187,0.1648,0.77,0.0427,0.0816,0.715,0.064,0.245,0.023,True
MLP (64-64),mlp,0.25,0.25,5,0.72,0.0228,0.0228,0.0107,0.1616,0.8,0.0153,0.084,0.725,0.0563,0.235,0.023,True
MLP (64-64),mlp,0.25,0.5,5,0.745,0.0473,0.0473,0.0956,0.1563,0.845,0.0137,0.0912,0.73,0.0032,0.21,0.027,True
MLP (64-64),mlp,0.25,0.75,5,0.74,0.0638,0.0638,0.1123,0.1661,0.88,0.0217,0.0945,0.74,0.0475,0.15,0.035,True
MLP (64-64),mlp,0.25,1.0,5,0.75,0.057,0.057,0.0829,0.1618,0.9,0.0117,0.093,0.72,0.0285,0.11,0.04,True
MLP (64-64),mlp,0.5,0.0,5,0.68,0.2154,0.2154,0.2236,0.1632,0.73,0.1195,0.0889,0.715,0.0866,0.245,0.023,True
MLP (64-64),mlp,0.5,0.005,5,0.68,0.2154,0.2154,0.2236,0.1632,0.73,0.1158,0.0889,0.71,0.0791,0.25,0.027,True
MLP (64-64),mlp,0.5,0.05,5,0.695,0.1236,0.1236,0.1207,0.1601,0.745,0.0836,0.0893,0.715,0.0717,0.255,0.028,True
MLP (64-64),mlp,0.5,0.25,5,0.735,0.0154,0.0154,0.0456,0.1539,0.805,0.0228,0.0918,0.72,0.0185,0.23,0.027,True
MLP (64-64),mlp,0.5,0.5,5,0.71,0.0467,0.0467,0.0276,0.1593,0.77,0.0304,0.0913,0.715,0.0188,0.245,0.032,True
MLP (64-64),mlp,0.5,0.75,5,0.745,0.0063,0.0063,0.0401,0.1543,0.835,0.0227,0.0932,0.735,0.0183,0.215,0.033,True
MLP (64-64),mlp,0.5,1.0,5,0.745,0.0644,0.0644,0.0829,0.1648,0.895,0.0108,0.099,0.73,0.0059,0.11,0.03,True
MLP (64-64),mlp,0.75,0.0,5,0.7,0.1447,0.1447,0.1898,0.1706,0.79,0.0979,0.0908,0.715,0.1314,0.215,0.029,True
MLP (64-64),mlp,0.75,0.005,5,0.7,0.1447,0.1447,0.1898,0.1706,0.79,0.0981,0.0905,0.72,0.1465,0.22,0.031,True
MLP (64-64),mlp,0.75,0.05,5,0.7,0.1447,0.1447,0.1898,0.1706,0.79,0.0878,0.0908,0.71,0.1162,0.21,0.029,True
MLP (64-64),mlp,0.75,0.25,5,0.72,0.0467,0.0467,0.0375,0.1537,0.77,0.0424,0.0906,0.715,0.0414,0.245,0.028,True
MLP (64-64),mlp,0.75,0.5,5,0.735,0.0154,0.0154,0.0456,0.1539,0.805,0.0166,0.0924,0.715,0.026,0.225,0.029,True
MLP (64-64),mlp,0.75,0.75,5,0.745,0.0541,0.0541,0.0822,0.1523,0.825,0.0179,0.0939,0.735,0.0256,0.195,0.029,True
MLP (64-64),mlp,0.75,1.0,5,0.74,0.016,0.016,0.0589,0.1543,0.82,0.0256,0.0923,0.74,0.0258,0.21,0.031,True
MLP (64-64),mlp,1.0,0.0,5,0.715,0.167,0.167,0.1898,0.1659,0.805,0.0894,0.091,0.72,0.1384,0.18,0.028,True
MLP (64-64),mlp,1.0,0.005,5,0.715,0.167,0.167,0.1898,0.1659,0.805,0.0894,0.091,0.72,0.1384,0.18,0.029,True
MLP (64-64),mlp,1.0,0.05,5,0.715,0.167,0.167,0.1898,0.1659,0.805,0.0894,0.091,0.72,0.1384,0.18,0.028,True
MLP (64-64),mlp,1.0,0.25,5,0.715,0.167,0.167,0.1898,0.1659,0.805,0.0894,0.091,0.72,0.1384,0.18,0.027,True
MLP (64-64),mlp,1.0,0.5,5,0.715,0.167,0.167,0.1898,0.1659,0.805,0.0894,0.091,0.72,0.1384,0.18,0.026,True
MLP (64-64),mlp,1.0,0.75,5,0.715,0.167,0.167,0.1898,0.1659,0.805,0.0894,0.091,0.72,0.1384,0.18,0.023,True
MLP (64-64),mlp,1.0,1.0,5,0.715,0.167,0.167,0.1898,0.1659,0.805,0.0894,0.091,0.72,0.1384,0.18,0.031,True
