Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
Logistic Regression,logreg,0.5,0.05,5,0.819,0.0091,0.0091,0.0176,0.1081,0.9032,0.0051,0.0685,0.8145,0.0001,0.0977,0.387,True
Logistic Regression,logreg,0.5,0.25,5,0.818,0.0079,0.0079,0.0204,0.1089,0.9045,0.0054,0.0689,0.814,0.0024,0.0978,0.313,True
Logistic Regression,logreg,0.5,0.5,5,0.8165,0.008,0.008,0.0125,0.1099,0.905,0.0056,0.0694,0.814,0.0011,0.0978,0.19,True
Logistic Regression,logreg,0.5,0.75,5,0.8173,0.0078,0.0078,0.016,0.1101,0.9148,0.0049,0.0705,0.8122,0.0,0.084,0.357,True
Logistic Regression,logreg,0.5,1.0,5,0.8157,0.0116,0.0116,0.0055,0.1113,0.9155,0.0058,0.071,0.8088,0.0043,0.0853,0.197,True
Logistic Regression,logreg,0.75,0.0,5,0.8163,0.0233,0.0233,0.0217,0.1107,0.9142,0.0261,0.07,0.8115,0.0204,0.0873,0.358,True
Logistic Regression,logreg,0.75,0.005,5,0.8162,0.023,0.023,0.0217,0.1108,0.914,0.0253,0.07,0.8115,0.0204,0.0873,0.365,True
Logistic Regression,logreg,0.75,0.05,5,0.8168,0.0202,0.0202,0.016,0.1104,0.914,0.0179,0.0702,0.8103,0.0123,0.0858,0.356,True
Logistic Regression,logreg,0.75,0.25,5,0.817,0.0082,0.0082,0.015,0.1104,0.9155,0.0047,0.0705,0.8113,0.0005,0.0822,0.405,True
Logistic Regression,logreg,0.75,0.5,5,0.817,0.0093,0.0093,0.0124,0.1104,0.9162,0.0053,0.0707,0.8105,0.0001,0.0813,0.404,True
Logistic Regression,logreg,0.75,0.75,5,0.817,0.0085,0.0085,0.0141,0.1104,0.9165,0.0057,0.0709,0.8102,0.001,0.0817,0.315,True
Logistic Regression,logreg,0.75,1.0,5,0.8163,0.0071,0.0071,0.0103,0.1111,0.9198,0.0052,0.0712,0.8098,0.0012,0.0783,0.303,True
Logistic Regression,logreg,1.0,0.0,5,0.8142,0.0201,0.0201,0.0207,0.1126,0.9193,0.0229,0.0711,0.8085,0.0181,0.0793,0.371,True
Logistic Regression,logreg,1.0,0.005,5,0.8142,0.0201,0.0201,0.0207,0.1126,0.9193,0.0229,0.0711,0.8085,0.0181,0.0793,0.41,True
Logistic Regression,logreg,1.0,0.05,5,0.8142,0.0201,0.0201,0.0207,0.1126,0.9193,0.0229,0.0711,0.8085,0.0181,0.0793,0.376,True
Logistic Regression,logreg,1.0,0.25,5,0.8142,0.0201,0.0201,0.0207,0.1126,0.9193,0.0229,0.0711,0.8085,0.0181,0.0793,0.381,True
Logistic Regression,logreg,1.0,0.5,5,0.8142,0.0201,0.0201,0.0207,0.1126,0.9193,0.0229,0.0711,0.8085,0.0181,0.0793,0.376,True
Logistic Regression,logreg,1.0,0.75,5,0.8142,0.0201,0.0201,0.0207,0.1126,0.9193,0.0229,0.0711,0.8085,0.0181,0.0793,0.368,True
Logistic Regression,logreg,1.0,1.0,5,0.8142,0.0201,0.0201,0.0207,0.1126,0.9193,0.0229,0.0711,0.8085,0.0181,0.0793,0.346,True
MLP (64-64),mlp,0.0,0.0,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0037,0.0273,0.2212,0.0,1.0,0.152,True
MLP (64-64),mlp,0.0,0.005,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0032,0.0273,0.2212,0.0,1.0,0.154,True
MLP (64-64),mlp,0.0,0.05,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0001,0.0273,0.2212,0.0,1.0,0.182,True
MLP (64-64),mlp,0.0,0.25,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0,0.0274,0.2212,0.0,1.0,0.239,True
MLP (64-64),mlp,0.0,0.5,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0002,0.0273,0.2212,0.0,1.0,0.265,True
MLP (64-64),mlp,0.0,0.75,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0003,0.0274,0.2212,0.0,1.0,0.616,True
MLP (64-64),mlp,0.0,1.0,5,0.2237,0.0001,0.0001,0.0002,0.0275,0.0005,0.0001,0.0508,0.2213,0.0001,0.9995,0.212,True
MLP (64-64),mlp,0.005,0.0,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0223,0.0294,0.2212,0.0,1.0,0.762,True
MLP (64-64),mlp,0.005,0.005,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0001,0.0294,0.2212,0.0,1.0,0.631,True
MLP (64-64),mlp,0.005,0.05,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0006,0.0295,0.2212,0.0,1.0,0.749,True
MLP (64-64),mlp,0.005,0.25,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0012,0.03,0.2212,0.0,1.0,0.445,True
MLP (64-64),mlp,0.005,0.5,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0014,0.0316,0.2212,0.0,1.0,0.341,True
MLP (64-64),mlp,0.005,0.75,5,0.2232,0.0,0.0,0.0,0.0275,0.0,0.0026,0.0382,0.2212,0.0,1.0,0.249,True
MLP (64-64),mlp,0.005,1.0,5,0.7768,0.0,0.0,0.0,0.1436,,0.0,0.0831,0.7788,0.0,0.0,1.71,True
MLP (64-64),mlp,0.05,0.0,5,0.7567,0.0743,0.0743,0.0696,0.1028,0.7015,0.0399,0.0426,0.7532,0.0735,0.3027,0.336,True
MLP (64-64),mlp,0.05,0.005,5,0.7567,0.0252,0.0252,0.0245,0.104,0.7062,0.019,0.0429,0.758,0.031,0.2948,0.336,True
MLP (64-64),mlp,0.05,0.05,5,0.7588,0.0048,0.0048,0.0137,0.1038,0.7093,0.0026,0.0429,0.7582,0.0061,0.2917,0.444,True
MLP (64-64),mlp,0.05,0.25,5,0.7928,0.0119,0.0119,0.0027,0.1035,0.7763,0.002,0.0464,0.7958,0.0124,0.2273,0.709,True
MLP (64-64),mlp,0.05,0.5,5,0.806,0.0103,0.0103,0.0044,0.1037,0.8128,0.0025,0.051,0.8097,0.0002,0.1915,1.221,True
MLP (64-64),mlp,0.05,0.75,5,0.8168,0.0211,0.0211,0.0234,0.1023,0.8413,0.0031,0.0576,0.8187,0.0042,0.1628,1.321,True
MLP (64-64),mlp,0.05,1.0,5,0.8163,0.0179,0.0179,0.0213,0.1081,0.8852,0.0022,0.0702,0.8122,0.0128,0.1197,1.126,True
MLP (64-64),mlp,0.25,0.0,5,0.8188,0.0479,0.0479,0.0623,0.1019,0.847,0.0389,0.0615,0.8173,0.0324,0.1572,0.429,True
MLP (64-64),mlp,0.25,0.005,5,0.8192,0.0449,0.0449,0.0545,0.1018,0.8477,0.0324,0.0616,0.8173,0.0303,0.1572,0.418,True
MLP (64-64),mlp,0.25,0.05,5,0.8193,0.0249,0.0249,0.0183,0.1013,0.8448,0.0002,0.062,0.8177,0.009,0.1595,0.508,True
MLP (64-64),mlp,0.25,0.25,5,0.8208,0.0243,0.0243,0.0299,0.1019,0.8553,0.0027,0.0629,0.8205,0.0117,0.151,0.598,True
MLP (64-64),mlp,0.25,0.5,5,0.8222,0.0221,0.0221,0.0186,0.1017,0.8607,0.0028,0.0645,0.8213,0.009,0.1458,0.76,True
MLP (64-64),mlp,0.25,0.75,5,0.8233,0.0263,0.0263,0.0312,0.1017,0.8665,0.0029,0.0666,0.8217,0.009,0.1382,0.711,True
MLP (64-64),mlp,0.25,1.0,5,0.8227,0.0226,0.0226,0.0278,0.1033,0.8772,0.0022,0.0677,0.8227,0.0124,0.1272,1.116,True
MLP (64-64),mlp,0.5,0.0,5,0.8192,0.0448,0.0448,0.0666,0.1036,0.8613,0.0396,0.0658,0.8185,0.0325,0.1413,0.395,True
MLP (64-64),mlp,0.5,0.005,5,0.819,0.0406,0.0406,0.0609,0.1036,0.8605,0.0422,0.0663,0.8202,0.0296,0.1427,0.471,True
MLP (64-64),mlp,0.5,0.05,5,0.8202,0.0333,0.0333,0.052,0.1033,0.864,0.0104,0.066,0.819,0.0174,0.1412,0.445,True
MLP (64-64),mlp,0.5,0.25,5,0.8212,0.0184,0.0184,0.012,0.102,0.858,0.0017,0.0657,0.8198,0.0108,0.146,0.546,True
MLP (64-64),mlp,0.5,0.5,5,0.8218,0.0258,0.0258,0.027,0.1027,0.867,0.0057,0.0671,0.821,0.0143,0.1375,0.498,True
MLP (64-64),mlp,0.5,0.75,5,0.8207,0.0237,0.0237,0.0143,0.1037,0.8695,0.0034,0.0687,0.821,0.0162,0.1325,0.503,True
MLP (64-64),mlp,0.5,1.0,5,0.8213,0.0255,0.0255,0.027,0.1036,0.8718,0.0028,0.068,0.8213,0.0125,0.1335,0.511,True
MLP (64-64),mlp,0.75,0.0,5,0.8207,0.0419,0.0419,0.0628,0.1031,0.8642,0.0415,0.0669,0.8188,0.0346,0.1383,0.377,True
MLP (64-64),mlp,0.75,0.005,5,0.8203,0.041,0.041,0.0624,0.1033,0.8645,0.0407,0.0669,0.819,0.0337,0.1372,0.375,True
MLP (64-64),mlp,0.75,0.05,5,0.8205,0.0376,0.0376,0.056,0.1033,0.8653,0.0326,0.0669,0.8193,0.0315,0.1368,0.357,True
MLP (64-64),mlp,0.75,0.25,5,0.8188,0.0201,0.0201,0.0124,0.1044,0.8657,0.0033,0.068,0.8197,0.0141,0.1385,0.389,True
MLP (64-64),mlp,0.75,0.5,5,0.82,0.0244,0.0244,0.0297,0.1043,0.8712,0.0014,0.0682,0.8202,0.0123,0.134,0.388,True
MLP (64-64),mlp,0.75,0.75,5,0.8207,0.0232,0.0232,0.0269,0.1042,0.8742,0.001,0.0689,0.8207,0.0128,0.1312,0.421,True
MLP (64-64),mlp,0.75,1.0,5,0.8212,0.0209,0.0209,0.0162,0.1037,0.872,0.0033,0.0688,0.8208,0.0118,0.1313,0.5,True
MLP (64-64),mlp,1.0,0.0,5,0.8197,0.0437,0.0437,0.0651,0.1043,0.8698,0.0405,0.0677,0.8205,0.0372,0.1363,0.39,True
MLP (64-64),mlp,1.0,0.005,5,0.8197,0.0437,0.0437,0.0651,0.1043,0.8698,0.0405,0.0677,0.8205,0.0372,0.1363,0.399,True
MLP (64-64),mlp,1.0,0.05,5,0.8197,0.0437,0.0437,0.0651,0.1043,0.8698,0.0405,0.0677,0.8205,0.0372,0.1363,0.437,True
MLP (64-64),mlp,1.0,0.25,5,0.8197,0.0437,0.0437,0.0651,0.1043,0.8698,0.0405,0.0677,0.8205,0.0372,0.1363,0.404,True
MLP (64-64),mlp,1.0,0.5,5,0.8197,0.0437,0.0437,0.0651,0.1043,0.8698,0.0405,0.0677,0.8205,0.0372,0.1363,0.396,True
MLP (64-64),mlp,1.0,0.75,5,0.8197,0.0437,0.0437,0.0651,0.1043,0.8698,0.0405,0.0677,0.8205,0.0372,0.1363,0.388,True
MLP (64-64),mlp,1.0,1.0,5,0.8197,0.0437,0.0437,0.0651,0.1043,0.8698,0.0405,0.0677,0.8205,0.0372,0.1363,0.389,True
