Model,Arch,Alpha,Beta,Seed,Accuracy,Demographic Parity Difference,DPD (Largest 2 Groups),Equalized Odds Difference,Theil Index,Gini Coefficient,Soft DP,Soft GE,Val Accuracy,Val DPD (Largest 2 Groups),Val Positive Rate,Train Time (s),Trained This Run
MLP (64-64),mlp,0.5,0.75,1,0.6567,0.381,0.0066,0.5076,0.2043,0.6486,0.1155,0.1069,0.6567,0.1072,0.3611,0.086,True
MLP (64-64),mlp,0.5,1.0,1,0.6372,0.4488,0.0274,0.6292,0.2445,0.7296,0.0804,0.112,0.6486,0.0743,0.2915,0.057,True
MLP (64-64),mlp,0.75,0.0,1,0.6899,1.0,0.3203,1.0,0.1673,0.5927,0.4693,0.0989,0.6826,0.2265,0.4372,0.067,True
MLP (64-64),mlp,0.75,0.005,1,0.6907,1.0,0.3259,1.0,0.1666,0.5919,0.43,0.0989,0.6802,0.2314,0.4348,0.067,True
MLP (64-64),mlp,0.75,0.05,1,0.6891,0.7723,0.3204,0.9091,0.168,0.5935,0.3324,0.0988,0.6802,0.2259,0.4381,0.066,True
MLP (64-64),mlp,0.75,0.25,1,0.6891,0.7613,0.2826,0.9091,0.1724,0.6081,0.2591,0.0986,0.6753,0.1977,0.4202,0.051,True
MLP (64-64),mlp,0.75,0.5,1,0.6891,0.3993,0.1657,0.5556,0.1811,0.6372,0.1974,0.1008,0.6729,0.0603,0.3838,0.045,True
MLP (64-64),mlp,0.75,0.75,1,0.6891,0.3946,0.1484,0.5506,0.1811,0.6372,0.1621,0.1024,0.6656,0.0343,0.3749,0.049,True
MLP (64-64),mlp,0.75,1.0,1,0.6818,0.381,0.0889,0.5278,0.1862,0.6397,0.1536,0.1058,0.6648,0.0312,0.3725,0.05,True
MLP (64-64),mlp,1.0,0.0,1,0.6907,0.6667,0.3228,1.0,0.1705,0.6049,0.464,0.1013,0.6794,0.2433,0.4211,0.064,True
MLP (64-64),mlp,1.0,0.005,1,0.6907,0.6667,0.3228,1.0,0.1705,0.6049,0.464,0.1013,0.6794,0.2433,0.4211,0.064,True
MLP (64-64),mlp,1.0,0.05,1,0.6907,0.6667,0.3228,1.0,0.1705,0.6049,0.464,0.1013,0.6794,0.2433,0.4211,0.064,True
MLP (64-64),mlp,1.0,0.25,1,0.6907,0.6667,0.3228,1.0,0.1705,0.6049,0.464,0.1013,0.6794,0.2433,0.4211,0.065,True
MLP (64-64),mlp,1.0,0.5,1,0.6907,0.6667,0.3228,1.0,0.1705,0.6049,0.464,0.1013,0.6794,0.2433,0.4211,0.065,True
MLP (64-64),mlp,1.0,0.75,1,0.6907,0.6667,0.3228,1.0,0.1705,0.6049,0.464,0.1013,0.6794,0.2433,0.4211,0.064,True
MLP (64-64),mlp,1.0,1.0,1,0.6907,0.6667,0.3228,1.0,0.1705,0.6049,0.464,0.1013,0.6794,0.2433,0.4211,0.065,True
